"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"ring","multistart_eb","matern25","log_sigma_f",-1.68712716772483,"sigma_f",0.185050379801662
"ring","multistart_eb","matern25","log_sigma_n",-6.35541346833463,"sigma_n",0.00173731672459816
"edge","multistart_eb","rbf","log_ell",-0.598374696627455,"ell",0.549704346763376
"edge","multistart_eb","rbf","log_sigma_f",-0.377720989404454,"sigma_f",0.685421713909968
"edge","multistart_eb","rbf","log_sigma_n",-5.18928853688551,"sigma_n",0.00557597250279556
"edge","multistart_eb","matern05","log_ell",-0.177482866022671,"ell",0.837375346783046
"edge","multistart_eb","matern05","log_sigma_f",-0.319445141415746,"sigma_f",0.726552058900079
"edge","multistart_eb","matern05","log_sigma_n",-5.22661511386452,"sigma_n",0.00537167707975104
"edge","multistart_eb","matern15","log_ell",-0.352695771626959,"ell",0.702790969810498
"edge","multistart_eb","matern15","log_sigma_f",-0.359993404316892,"sigma_f",0.697680927738165
"edge","multistart_eb","matern15","log_sigma_n",-5.20146924933538,"sigma_n",0.00550846516352314
"edge","multistart_eb","matern25","log_ell",-0.431332934771345,"ell",0.649642586159875
"edge","multistart_eb","matern25","log_sigma_f",-0.366464684913864,"sigma_f",0.693180615783462
"edge","multistart_eb","matern25","log_sigma_n",-5.19503396258174,"sigma_n",0.00554402802228977
"sine","multistart_eb","rbf","log_ell",-3.41221263790637,"ell",0.0329681729848437
"sine","multistart_eb","rbf","log_sigma_f",0.393034347379186,"sigma_f",1.48146927304227
"sine","multistart_eb","rbf","log_sigma_n",-10.4715072068537,"sigma_n",2.83323242111421e-05
"sine","multistart_eb","matern05","log_ell",-3.64136078805587,"ell",0.0262166443848713
"sine","multistart_eb","matern05","log_sigma_f",0.426518578901185,"sigma_f",1.53191498797561
"sine","multistart_eb","matern05","log_sigma_n",-10.4715072068537,"sigma_n",2.83323242111421e-05
"sine","multistart_eb","matern15","log_ell",-3.52037069657788,"ell",0.029588464792034
"sine","multistart_eb","matern15","log_sigma_f",0.411508032171479,"sigma_f",1.5090918290441
"sine","multistart_eb","matern15","log_sigma_n",-10.4715072068537,"sigma_n",2.83323242111421e-05
"sine","multistart_eb","matern25","log_ell",-3.48243330965027,"ell",0.0307325381935298
"sine","multistart_eb","matern25","log_sigma_f",0.406034381027869,"sigma_f",1.50085415247943
"sine","multistart_eb","matern25","log_sigma_n",-10.4715072068537,"sigma_n",2.83323242111421e-05
