"log_ell","log_sigma_f","log_sigma_n","source","chain","retained_draw"
-1.94733736485674,-2.64080759850492,-10.6979988750846,"spike",2,1047
-1.0942068063708,-2.33894459965286,-10.7948490278335,"spike",2,1048
-1.0942068063708,-2.33894459965286,-10.7948490278335,"spike",2,1049
-1.50918274078078,-2.58546509420882,-10.9028895783221,"spike",2,1050
-2.61243935245584,-2.9159855638141,-11.5652735817819,"spike",2,1051
-2.56318000072267,-2.9092800786052,-11.1978667146604,"spike",2,1052
-2.56318000072267,-2.9092800786052,-11.1978667146604,"spike",2,1053
-2.56318000072267,-2.9092800786052,-11.1978667146604,"spike",2,1054
-2.56318000072267,-2.9092800786052,-11.1978667146604,"spike",2,1055
-2.56318000072267,-2.9092800786052,-11.1978667146604,"spike",2,1056
-2.56318000072267,-2.9092800786052,-11.1978667146604,"spike",2,1057
-1.90295843796684,-2.72675451348621,-10.6607689560421,"spike",2,1058
-1.90295843796684,-2.72675451348621,-10.6607689560421,"spike",2,1059
-1.88582613879175,-2.90682752910068,-10.3168487829632,"spike",2,1060
-1.88582613879175,-2.90682752910068,-10.3168487829632,"spike",2,1061
-1.88582613879175,-2.90682752910068,-10.3168487829632,"spike",2,1062
-2.64443583927619,-3.02658623712812,-10.4945879254855,"spike",2,1063
-2.64443583927619,-3.02658623712812,-10.4945879254855,"spike",2,1064
-2.97746292399985,-2.89455043784308,-10.952056062899,"spike",2,1065
-3.45547195893106,-2.63214456122831,-11.3017637853191,"spike",2,1066
-3.45547195893106,-2.63214456122831,-11.3017637853191,"spike",2,1067
-1.89670708522424,-2.60586379464682,-10.710632826147,"spike",2,1068
-1.89670708522424,-2.60586379464682,-10.710632826147,"spike",2,1069
-1.89670708522424,-2.60586379464682,-10.710632826147,"spike",2,1070
-1.79620420796804,-2.65026432138474,-10.8951833430281,"spike",2,1071
-3.16661532263966,-2.76468178654206,-10.2415312416977,"spike",2,1072
-3.16661532263966,-2.76468178654206,-10.2415312416977,"spike",2,1073
-3.16661532263966,-2.76468178654206,-10.2415312416977,"spike",2,1074
-3.40121623299993,-2.67415099389637,-10.4549769640863,"spike",2,1075
-3.78300934623981,-2.69909603284117,-10.6414044716565,"spike",2,1076
-3.78300934623981,-2.69909603284117,-10.6414044716565,"spike",2,1077
-3.08064688091055,-2.70633425223903,-10.2772421843857,"spike",2,1078
-3.08064688091055,-2.70633425223903,-10.2772421843857,"spike",2,1079
-3.20455531228822,-2.77673909194451,-10.4166835650414,"spike",2,1080
-3.20455531228822,-2.77673909194451,-10.4166835650414,"spike",2,1081
-3.20455531228822,-2.77673909194451,-10.4166835650414,"spike",2,1082
-2.24195610343343,-2.78109795670604,-10.5914652858969,"spike",2,1083
-2.24195610343343,-2.78109795670604,-10.5914652858969,"spike",2,1084
-2.24195610343343,-2.78109795670604,-10.5914652858969,"spike",2,1085
-2.82637049143251,-2.97795557066087,-10.6736162216568,"spike",2,1086
-2.82637049143251,-2.97795557066087,-10.6736162216568,"spike",2,1087
-2.1776642460485,-2.94626555310447,-10.7974772222928,"spike",2,1088
-2.1776642460485,-2.94626555310447,-10.7974772222928,"spike",2,1089
-2.1776642460485,-2.94626555310447,-10.7974772222928,"spike",2,1090
-2.1314608757121,-2.85377701616925,-10.9619660401102,"spike",2,1091
-2.30382754263342,-3.01256125086986,-10.92164917728,"spike",2,1092
-2.30382754263342,-3.01256125086986,-10.92164917728,"spike",2,1093
-2.30382754263342,-3.01256125086986,-10.92164917728,"spike",2,1094
-2.30382754263342,-3.01256125086986,-10.92164917728,"spike",2,1095
-2.30382754263342,-3.01256125086986,-10.92164917728,"spike",2,1096
-2.30382754263342,-3.01256125086986,-10.92164917728,"spike",2,1097
-2.30382754263342,-3.01256125086986,-10.92164917728,"spike",2,1098
-2.86373170436521,-2.70699989859531,-10.6703686403386,"spike",2,1099
-2.96774375224296,-2.86169725119693,-10.2918814778645,"spike",2,1100
-2.90781581431076,-2.78301689789172,-10.4960562955864,"spike",2,1101
-2.90781581431076,-2.78301689789172,-10.4960562955864,"spike",2,1102
-2.90781581431076,-2.78301689789172,-10.4960562955864,"spike",2,1103
-2.90781581431076,-2.78301689789172,-10.4960562955864,"spike",2,1104
-2.90781581431076,-2.78301689789172,-10.4960562955864,"spike",2,1105
-2.90781581431076,-2.78301689789172,-10.4960562955864,"spike",2,1106
-2.90781581431076,-2.78301689789172,-10.4960562955864,"spike",2,1107
-2.90781581431076,-2.78301689789172,-10.4960562955864,"spike",2,1108
-3.18229626710041,-2.78225973425192,-10.5591715037867,"spike",2,1109
-2.26773698937434,-2.88668589074657,-10.5912402823893,"spike",2,1110
-2.26773698937434,-2.88668589074657,-10.5912402823893,"spike",2,1111
-2.26773698937434,-2.88668589074657,-10.5912402823893,"spike",2,1112
-2.26773698937434,-2.88668589074657,-10.5912402823893,"spike",2,1113
-2.26773698937434,-2.88668589074657,-10.5912402823893,"spike",2,1114
-2.26773698937434,-2.88668589074657,-10.5912402823893,"spike",2,1115
-2.26773698937434,-2.88668589074657,-10.5912402823893,"spike",2,1116
-2.26773698937434,-2.88668589074657,-10.5912402823893,"spike",2,1117
-2.25205752922996,-2.8754947636417,-10.2701449539282,"spike",2,1118
-0.551312940300241,-2.29326351080641,-10.7049655278776,"spike",2,1119
-0.551312940300241,-2.29326351080641,-10.7049655278776,"spike",2,1120
-0.692387312947507,-2.41863206399866,-10.8742023011716,"spike",2,1121
-0.692387312947507,-2.41863206399866,-10.8742023011716,"spike",2,1122
-1.50940635286603,-2.54935163978215,-11.2300683606694,"spike",2,1123
-1.86291466041651,-2.69310802335809,-10.7774444986167,"spike",2,1124
-2.50737956896218,-2.80174566944856,-11.0314930546606,"spike",2,1125
-2.50737956896218,-2.80174566944856,-11.0314930546606,"spike",2,1126
-2.21174676344948,-2.85481658837984,-10.9045141286784,"spike",2,1127
-2.2190834433966,-2.80880826531816,-10.2165854612822,"spike",2,1128
-2.62205562087565,-2.78169194155532,-10.8111597611458,"spike",2,1129
-2.49817264528686,-2.94575135476046,-11.1309722995398,"spike",2,1130
-2.55498296035608,-2.99684449581217,-10.7006798679551,"spike",2,1131
-2.55498296035608,-2.99684449581217,-10.7006798679551,"spike",2,1132
-2.8427828012855,-2.86243932048313,-10.9939756931753,"spike",2,1133
-1.8762988271741,-2.78184520894959,-10.6763883428791,"spike",2,1134
-2.19651764164104,-2.96992408491346,-10.5677207003484,"spike",2,1135
-2.70982371215797,-2.81645220692903,-11.2141707659232,"spike",2,1136
-1.72145805154634,-2.94369486835651,-10.7158399583052,"spike",2,1137
-2.52517321884295,-2.90723111109513,-10.2465155676758,"spike",2,1138
-2.37949495488153,-2.94591068206401,-11.2426132900851,"spike",2,1139
-2.37949495488153,-2.94591068206401,-11.2426132900851,"spike",2,1140
-2.30326279618972,-2.93151457216225,-10.618725930839,"spike",2,1141
-2.30326279618972,-2.93151457216225,-10.618725930839,"spike",2,1142
-2.56139055643507,-2.87373539826855,-10.9871840796195,"spike",2,1143
-2.56139055643507,-2.87373539826855,-10.9871840796195,"spike",2,1144
-2.56139055643507,-2.87373539826855,-10.9871840796195,"spike",2,1145
-2.56139055643507,-2.87373539826855,-10.9871840796195,"spike",2,1146
-2.56139055643507,-2.87373539826855,-10.9871840796195,"spike",2,1147
-1.36578974424069,-2.6352630519861,-10.5188919485477,"spike",2,1148
-0.970092413303065,-2.49141647676746,-10.7810474571048,"spike",2,1149
-1.75295204228846,-2.82062339172098,-10.451665671542,"spike",2,1150
-2.99087281360106,-2.70888199488103,-11.0978831885733,"spike",2,1151
-3.26472640757719,-2.68087139627547,-10.8428757350376,"spike",2,1152
-3.26472640757719,-2.68087139627547,-10.8428757350376,"spike",2,1153
-2.7017749207243,-2.82943997524569,-10.8367145713093,"spike",2,1154
-2.88448988476848,-2.80790039737858,-10.8000390845526,"spike",2,1155
-2.8605719737507,-2.98863405725356,-10.9291140477811,"spike",2,1156
-2.8605719737507,-2.98863405725356,-10.9291140477811,"spike",2,1157
-2.15813667490657,-2.93040486358577,-10.6957019957465,"spike",2,1158
-2.15813667490657,-2.93040486358577,-10.6957019957465,"spike",2,1159
-2.73482415946502,-3.00773297851413,-11.1506611794215,"spike",2,1160
-2.73482415946502,-3.00773297851413,-11.1506611794215,"spike",2,1161
-1.86218755068677,-2.60449924318085,-10.5708619203761,"spike",2,1162
-2.66752573154596,-3.17468040734795,-10.5573158198763,"spike",2,1163
-2.66752573154596,-3.17468040734795,-10.5573158198763,"spike",2,1164
-2.18396186404764,-3.17477958448295,-10.0936016829241,"spike",2,1165
-2.18396186404764,-3.17477958448295,-10.0936016829241,"spike",2,1166
-1.62270304308848,-2.87170275574104,-10.8343713797255,"spike",2,1167
-2.4567164782876,-2.83887408078065,-10.2201015227823,"spike",2,1168
-2.4567164782876,-2.83887408078065,-10.2201015227823,"spike",2,1169
-2.17266406487775,-2.69598242279358,-10.900033106664,"spike",2,1170
-2.27839708115902,-2.7789753804878,-10.9438115471755,"spike",2,1171
-2.26229410978072,-2.92262861053353,-10.601873288162,"spike",2,1172
-2.26229410978072,-2.92262861053353,-10.601873288162,"spike",2,1173
-1.89854577319244,-2.82557308182176,-10.8860549415834,"spike",2,1174
-1.89854577319244,-2.82557308182176,-10.8860549415834,"spike",2,1175
-1.89854577319244,-2.82557308182176,-10.8860549415834,"spike",2,1176
-1.60232135102061,-2.65724554636928,-11.0409425120877,"spike",2,1177
-2.64213986555766,-2.97259068981469,-10.7168307293023,"spike",2,1178
-2.1798411039348,-2.7711312190805,-11.2099675335539,"spike",2,1179
-2.06303377324209,-2.851991549184,-10.183720417314,"spike",2,1180
-0.973455901262418,-2.54166217322089,-10.7427397194449,"spike",2,1181
-1.2097351436366,-2.60269017284934,-10.1850166812956,"spike",2,1182
-2.44907731283791,-2.89798883364931,-9.95948464369199,"spike",2,1183
-2.07782092668528,-2.81816910020899,-10.2557584688251,"spike",2,1184
-2.83562093817637,-2.8834007328387,-10.4488767116595,"spike",2,1185
-2.01893717137518,-2.84496644477003,-10.4671765224344,"spike",2,1186
-2.01893717137518,-2.84496644477003,-10.4671765224344,"spike",2,1187
-2.01893717137518,-2.84496644477003,-10.4671765224344,"spike",2,1188
-1.99778799065027,-2.89200240819347,-10.4785465201662,"spike",2,1189
-1.99054785592625,-2.81399570266344,-10.9426963373679,"spike",2,1190
-1.99054785592625,-2.81399570266344,-10.9426963373679,"spike",2,1191
-2.25502946534328,-2.92944575770372,-10.4572095272287,"spike",2,1192
-2.24662765026609,-3.02682707245319,-10.5967879995306,"spike",2,1193
-2.24662765026609,-3.02682707245319,-10.5967879995306,"spike",2,1194
-2.24662765026609,-3.02682707245319,-10.5967879995306,"spike",2,1195
-2.89983358698214,-2.83960632838635,-10.4576959687134,"spike",2,1196
-3.29481600862949,-2.79881875886758,-10.3007692649355,"spike",2,1197
-2.9607773370146,-2.74394625178058,-10.3948807270155,"spike",2,1198
-2.9607773370146,-2.74394625178058,-10.3948807270155,"spike",2,1199
-2.9607773370146,-2.74394625178058,-10.3948807270155,"spike",2,1200
-2.9607773370146,-2.74394625178058,-10.3948807270155,"spike",2,1201
-2.89842833143465,-2.91918124358883,-10.8381452054787,"spike",2,1202
-2.63520138334402,-2.97854951327853,-10.1758208977987,"spike",2,1203
-2.63520138334402,-2.97854951327853,-10.1758208977987,"spike",2,1204
-2.96769096395402,-3.01123653318997,-10.8883449987843,"spike",2,1205
-2.48313663667793,-2.74006952706939,-11.0809792159109,"spike",2,1206
-2.48313663667793,-2.74006952706939,-11.0809792159109,"spike",2,1207
-2.41138592972703,-2.9482342820468,-11.0172485996519,"spike",2,1208
-2.41138592972703,-2.9482342820468,-11.0172485996519,"spike",2,1209
-2.49381464001981,-3.01313912041028,-11.0243622162524,"spike",2,1210
-2.45620467923915,-2.86513791879454,-10.0021482810947,"spike",2,1211
-2.78166263943086,-2.95788252726148,-10.8463006109795,"spike",2,1212
-2.78166263943086,-2.95788252726148,-10.8463006109795,"spike",2,1213
-3.0814484662392,-2.96672495291876,-11.0272589569526,"spike",2,1214
-3.0814484662392,-2.96672495291876,-11.0272589569526,"spike",2,1215
-3.0814484662392,-2.96672495291876,-11.0272589569526,"spike",2,1216
-2.02046600774509,-3.00753406441773,-10.8209488033531,"spike",2,1217
-2.02046600774509,-3.00753406441773,-10.8209488033531,"spike",2,1218
-2.02046600774509,-3.00753406441773,-10.8209488033531,"spike",2,1219
-2.02046600774509,-3.00753406441773,-10.8209488033531,"spike",2,1220
-2.1450929294868,-2.78334934700664,-10.1474591092886,"spike",2,1221
-2.51325392851525,-2.93454664128527,-10.1988338073417,"spike",2,1222
-2.51325392851525,-2.93454664128527,-10.1988338073417,"spike",2,1223
-2.51325392851525,-2.93454664128527,-10.1988338073417,"spike",2,1224
-2.51325392851525,-2.93454664128527,-10.1988338073417,"spike",2,1225
-2.51325392851525,-2.93454664128527,-10.1988338073417,"spike",2,1226
-2.51325392851525,-2.93454664128527,-10.1988338073417,"spike",2,1227
-3.26814921576601,-2.75315062402814,-10.3470077075472,"spike",2,1228
-2.62624152735284,-2.75767609613901,-10.5107429490949,"spike",2,1229
-2.62624152735284,-2.75767609613901,-10.5107429490949,"spike",2,1230
-3.01759893867002,-2.93500664355132,-10.4400611834128,"spike",2,1231
-3.20714197168975,-2.9056513429821,-10.9035152031834,"spike",2,1232
-3.20714197168975,-2.9056513429821,-10.9035152031834,"spike",2,1233
-2.66578175974504,-3.0107655487035,-11.1805091894088,"spike",2,1234
-2.66578175974504,-3.0107655487035,-11.1805091894088,"spike",2,1235
-2.51703846003279,-2.92159587345287,-11.2710906358787,"spike",2,1236
-2.51703846003279,-2.92159587345287,-11.2710906358787,"spike",2,1237
-2.51703846003279,-2.92159587345287,-11.2710906358787,"spike",2,1238
-2.43976427899769,-2.89892977711654,-10.7176649862158,"spike",2,1239
-2.43976427899769,-2.89892977711654,-10.7176649862158,"spike",2,1240
-2.59596844475189,-2.70876938385085,-10.921690624877,"spike",2,1241
-2.68778691590965,-2.93029751647889,-10.926319451302,"spike",2,1242
-2.76074556810979,-2.89849387869879,-10.6924505905325,"spike",2,1243
-2.76074556810979,-2.89849387869879,-10.6924505905325,"spike",2,1244
-2.76074556810979,-2.89849387869879,-10.6924505905325,"spike",2,1245
-2.76074556810979,-2.89849387869879,-10.6924505905325,"spike",2,1246
-2.76074556810979,-2.89849387869879,-10.6924505905325,"spike",2,1247
-2.76074556810979,-2.89849387869879,-10.6924505905325,"spike",2,1248
-2.72474147699424,-2.91121168074081,-10.8948674246336,"spike",2,1249
-2.72474147699424,-2.91121168074081,-10.8948674246336,"spike",2,1250
-2.72474147699424,-2.91121168074081,-10.8948674246336,"spike",2,1251
-2.72474147699424,-2.91121168074081,-10.8948674246336,"spike",2,1252
-2.48083363089581,-2.98500063677822,-10.7618743697811,"spike",2,1253
-2.48083363089581,-2.98500063677822,-10.7618743697811,"spike",2,1254
-2.47504239732832,-2.94077580428325,-11.0456914929249,"spike",2,1255
-2.47504239732832,-2.94077580428325,-11.0456914929249,"spike",2,1256
-2.47504239732832,-2.94077580428325,-11.0456914929249,"spike",2,1257
-2.47504239732832,-2.94077580428325,-11.0456914929249,"spike",2,1258
-1.69984023659647,-2.83346848147172,-10.5610978466448,"spike",2,1259
-3.09695289054484,-2.90020227226321,-10.890940693665,"spike",2,1260
-2.30309339574437,-2.77165067905136,-10.9090928612613,"spike",2,1261
-2.98889899477733,-2.92784417096723,-10.5690947225228,"spike",2,1262
-2.22341818499515,-2.88126748774069,-10.2927537724077,"spike",2,1263
-1.86848279905523,-2.652147038147,-11.2537633950625,"spike",2,1264
-1.86848279905523,-2.652147038147,-11.2537633950625,"spike",2,1265
-2.11157190695058,-2.91721914263023,-10.5368247751874,"spike",2,1266
-2.11157190695058,-2.91721914263023,-10.5368247751874,"spike",2,1267
-2.67531110567,-3.0646244298257,-10.8026876029938,"spike",2,1268
-2.08152273223892,-2.722983345112,-11.3608305110435,"spike",2,1269
-2.86492368636184,-2.83541992794137,-10.9386854974554,"spike",2,1270
-2.74610686137567,-2.96112630416253,-10.6274890941323,"spike",2,1271
-2.30313860820424,-2.73194086123448,-10.8495105683883,"spike",2,1272
-2.81805777423169,-2.80648440718045,-10.7522851137322,"spike",2,1273
-2.28317617459134,-2.85461415798279,-10.8872598364583,"spike",2,1274
-2.28317617459134,-2.85461415798279,-10.8872598364583,"spike",2,1275
-2.28317617459134,-2.85461415798279,-10.8872598364583,"spike",2,1276
-2.28317617459134,-2.85461415798279,-10.8872598364583,"spike",2,1277
-2.7086948968265,-3.06466447802718,-10.5383234276672,"spike",2,1278
-2.28682162284379,-3.02077455659343,-10.1267258789663,"spike",2,1279
-2.28682162284379,-3.02077455659343,-10.1267258789663,"spike",2,1280
-2.88389495353114,-2.94553836280161,-10.1729961460976,"spike",2,1281
-3.15886251053585,-2.88786552877998,-10.5228537315309,"spike",2,1282
-2.09488173028862,-2.92670313466942,-11.1752530768636,"spike",2,1283
-2.92015990318646,-3.03393365450643,-10.7164837786432,"spike",2,1284
-2.92015990318646,-3.03393365450643,-10.7164837786432,"spike",2,1285
-2.76440545842705,-3.02443677166645,-10.5618050147588,"spike",2,1286
-2.76440545842705,-3.02443677166645,-10.5618050147588,"spike",2,1287
-2.47782114229309,-2.97930380000645,-10.6847424927551,"spike",2,1288
-2.47782114229309,-2.97930380000645,-10.6847424927551,"spike",2,1289
-2.47782114229309,-2.97930380000645,-10.6847424927551,"spike",2,1290
-2.47782114229309,-2.97930380000645,-10.6847424927551,"spike",2,1291
-2.47782114229309,-2.97930380000645,-10.6847424927551,"spike",2,1292
-2.47782114229309,-2.97930380000645,-10.6847424927551,"spike",2,1293
-2.47782114229309,-2.97930380000645,-10.6847424927551,"spike",2,1294
-2.00820445703493,-2.92423674826744,-10.6114086535461,"spike",2,1295
-2.42304076814906,-2.80540819247081,-10.3490115487693,"spike",2,1296
-2.42304076814906,-2.80540819247081,-10.3490115487693,"spike",2,1297
-2.80273094909533,-2.69894442397379,-10.7499669154501,"spike",2,1298
-2.90041569226384,-3.04306828548777,-10.7224531939065,"spike",2,1299
-3.1132555128278,-2.82490893313769,-10.4498361973158,"spike",2,1300
-2.93374249851002,-2.77979148766525,-11.0401812331934,"spike",2,1301
-2.40135565680117,-2.8161284561854,-10.8747317164918,"spike",2,1302
-2.57550005468705,-3.05921865904568,-10.5722191204518,"spike",2,1303
-2.57550005468705,-3.05921865904568,-10.5722191204518,"spike",2,1304
-2.82429113772681,-2.88464030759916,-10.9201640321345,"spike",2,1305
-2.79036874317879,-2.96432678102364,-11.2335637777249,"spike",2,1306
-2.25937945534709,-2.82296890749915,-11.0333667597092,"spike",2,1307
-2.25937945534709,-2.82296890749915,-11.0333667597092,"spike",2,1308
-2.82871977179713,-2.83736757797668,-10.6929468926231,"spike",2,1309
-2.82871977179713,-2.83736757797668,-10.6929468926231,"spike",2,1310
-2.82871977179713,-2.83736757797668,-10.6929468926231,"spike",2,1311
-2.82871977179713,-2.83736757797668,-10.6929468926231,"spike",2,1312
-2.22679246468181,-3.11743506121145,-10.31914329601,"spike",2,1313
-2.28494195809435,-2.88753306252642,-10.3303962396573,"spike",2,1314
-3.02455467515368,-2.83281661429311,-10.1573632611598,"spike",2,1315
-2.86929203005942,-2.76944404926135,-10.4529746038579,"spike",2,1316
-3.19380480763797,-2.77875832829678,-10.5052856506938,"spike",2,1317
-3.19380480763797,-2.77875832829678,-10.5052856506938,"spike",2,1318
-2.83164984986638,-2.78163850817741,-10.833218942579,"spike",2,1319
-2.89321315376028,-2.82048662565829,-10.6941269807282,"spike",2,1320
-2.52871683570202,-2.87631480947427,-11.2385508829022,"spike",2,1321
-2.86361149885403,-2.90892688092691,-10.5475486022713,"spike",2,1322
-2.19296039091507,-3.0092252993883,-10.4281685289813,"spike",2,1323
-2.77240224242862,-2.91765403237939,-10.9241702968639,"spike",2,1324
-2.00053347844065,-2.85245071148442,-10.3130739353047,"spike",2,1325
-2.56600913570685,-2.70984816269127,-10.9119905337511,"spike",2,1326
-2.56600913570685,-2.70984816269127,-10.9119905337511,"spike",2,1327
-2.70771944952113,-2.9299443348962,-10.190774396666,"spike",2,1328
-2.70771944952113,-2.9299443348962,-10.190774396666,"spike",2,1329
-2.28562783495598,-2.79395689811978,-11.0345760432329,"spike",2,1330
-2.68677631824504,-2.76396498271832,-10.451720166943,"spike",2,1331
-2.85448015754655,-2.79362886177777,-10.978273937193,"spike",2,1332
-2.38450873167731,-2.67347669560373,-10.8169955075037,"spike",2,1333
-2.82655708864732,-2.75082850047847,-10.8344419268068,"spike",2,1334
-2.58031248358706,-2.76750829917281,-10.3628167666698,"spike",2,1335
-2.58031248358706,-2.76750829917281,-10.3628167666698,"spike",2,1336
-2.80711699130241,-2.75875604122374,-10.4009217659334,"spike",2,1337
-2.87306134255008,-2.8415034914309,-10.6245412912747,"spike",2,1338
-3.1035803381048,-2.61943757109579,-11.174590778485,"spike",2,1339
-2.75179539478606,-2.8772329578618,-10.7089231368293,"spike",2,1340
-2.6709997766782,-2.88682764470354,-10.7591059413158,"spike",2,1341
-3.40160015622165,-2.76441306432029,-10.8710471088872,"spike",2,1342
-2.10868854560607,-2.75062761530632,-10.4818134530668,"spike",2,1343
-2.10868854560607,-2.75062761530632,-10.4818134530668,"spike",2,1344
-2.73684182015767,-3.09506350778925,-10.6040833102162,"spike",2,1345
-1.93840125534403,-2.76181039824251,-10.6200080520001,"spike",2,1346
-2.39658763755848,-2.79967038935857,-10.64006360801,"spike",2,1347
-2.39658763755848,-2.79967038935857,-10.64006360801,"spike",2,1348
-1.58957548474975,-2.70244694056717,-10.8517201424248,"spike",2,1349
-1.42138945384984,-2.76074078818472,-10.6364361981461,"spike",2,1350
-2.45543490565483,-2.9647836203813,-11.2753430185268,"spike",2,1351
-2.6678491039224,-2.86925330968274,-11.1044540881632,"spike",2,1352
-2.6678491039224,-2.86925330968274,-11.1044540881632,"spike",2,1353
-2.51008889388798,-2.89623773095793,-10.9940670307791,"spike",2,1354
-1.7669222882368,-2.69695408978217,-11.3371738999121,"spike",2,1355
-1.7669222882368,-2.69695408978217,-11.3371738999121,"spike",2,1356
-1.7669222882368,-2.69695408978217,-11.3371738999121,"spike",2,1357
-1.9214495861187,-2.93864843170399,-11.437337505523,"spike",2,1358
-1.9214495861187,-2.93864843170399,-11.437337505523,"spike",2,1359
-2.56500334091718,-3.00260184605218,-11.7533687152314,"spike",2,1360
-2.46411976844016,-2.77625334274461,-11.7494720380038,"spike",2,1361
-1.92746639306134,-2.6492637286347,-11.1168675445815,"spike",2,1362
-1.0855932138137,-2.48789429898472,-11.0607411649744,"spike",2,1363
-2.73780371388153,-3.05811360402217,-11.4672029975112,"spike",2,1364
-1.89387364965557,-2.86331358993333,-10.9477095288029,"spike",2,1365
-3.18721382953435,-2.5550265856589,-10.9674877091885,"spike",2,1366
-2.90366242032262,-2.83621774664569,-11.0773850833212,"spike",2,1367
-2.92840981816009,-2.54978041792375,-11.179126941171,"spike",2,1368
-1.70882349515196,-2.9025813889285,-11.4492731446477,"spike",2,1369
-1.32004280646987,-2.58056907944443,-10.6804168462499,"spike",2,1370
-1.32004280646987,-2.58056907944443,-10.6804168462499,"spike",2,1371
-1.32004280646987,-2.58056907944443,-10.6804168462499,"spike",2,1372
-1.48028030863189,-2.7062633798319,-10.9977748372521,"spike",2,1373
-2.2168442356226,-2.94555723090932,-10.5723561800006,"spike",2,1374
-2.2168442356226,-2.94555723090932,-10.5723561800006,"spike",2,1375
-2.2168442356226,-2.94555723090932,-10.5723561800006,"spike",2,1376
-1.97247802305052,-2.79465693903979,-10.9652247082997,"spike",2,1377
-1.97247802305052,-2.79465693903979,-10.9652247082997,"spike",2,1378
-1.97247802305052,-2.79465693903979,-10.9652247082997,"spike",2,1379
-1.97247802305052,-2.79465693903979,-10.9652247082997,"spike",2,1380
-1.97247802305052,-2.79465693903979,-10.9652247082997,"spike",2,1381
-2.88628558377553,-2.7361240810739,-10.4260902995035,"spike",2,1382
-2.37749406230702,-2.8871263641668,-10.79008899904,"spike",2,1383
-2.34876308797129,-3.01716039373381,-10.876949731001,"spike",2,1384
-1.75148307090274,-2.76556383828248,-10.7956212105974,"spike",2,1385
-2.31259438511059,-2.8887490742839,-11.186027242119,"spike",2,1386
-2.31259438511059,-2.8887490742839,-11.186027242119,"spike",2,1387
-2.31259438511059,-2.8887490742839,-11.186027242119,"spike",2,1388
-2.31259438511059,-2.8887490742839,-11.186027242119,"spike",2,1389
-2.66884059093628,-2.82383507920924,-10.8026054384063,"spike",2,1390
-2.66884059093628,-2.82383507920924,-10.8026054384063,"spike",2,1391
-3.04926478333115,-2.86484042555455,-10.7520222024521,"spike",2,1392
-2.74142337048205,-2.73737034784957,-10.4742192714322,"spike",2,1393
-2.3240002589013,-2.92231793553581,-10.8976053822039,"spike",2,1394
-2.3240002589013,-2.92231793553581,-10.8976053822039,"spike",2,1395
-2.3240002589013,-2.92231793553581,-10.8976053822039,"spike",2,1396
-2.3240002589013,-2.92231793553581,-10.8976053822039,"spike",2,1397
-2.3240002589013,-2.92231793553581,-10.8976053822039,"spike",2,1398
-2.3240002589013,-2.92231793553581,-10.8976053822039,"spike",2,1399
-2.3240002589013,-2.92231793553581,-10.8976053822039,"spike",2,1400
-2.7173819092938,-3.00538106612345,-10.726116112282,"spike",2,1401
-2.68211080474004,-3.01040703176994,-10.769649676743,"spike",2,1402
-2.84292210146854,-2.89845250578152,-10.5979394546425,"spike",2,1403
-2.91497063670136,-2.88714757375959,-11.1362449802262,"spike",2,1404
-2.91497063670136,-2.88714757375959,-11.1362449802262,"spike",2,1405
-2.91497063670136,-2.88714757375959,-11.1362449802262,"spike",2,1406
-2.91302133212802,-2.8232748515541,-10.2798032452079,"spike",2,1407
-2.91302133212802,-2.8232748515541,-10.2798032452079,"spike",2,1408
-2.86016218193861,-3.08805706586978,-10.9651357893457,"spike",2,1409
-1.93267890953219,-2.83179490740861,-10.9418315078711,"spike",2,1410
-2.70041398824414,-2.76238181098192,-10.3201964328477,"spike",2,1411
-2.18351064043356,-2.89445227442804,-10.9512720998482,"spike",2,1412
-2.18351064043356,-2.89445227442804,-10.9512720998482,"spike",2,1413
-2.34705645285124,-2.76735739094424,-10.9612031876825,"spike",2,1414
-2.24842487243266,-2.81410624970163,-11.1680111330239,"spike",2,1415
-2.24842487243266,-2.81410624970163,-11.1680111330239,"spike",2,1416
-3.1571198873737,-2.86903308836284,-11.2280701121059,"spike",2,1417
-2.23985662585243,-2.93633317432042,-10.3447814446091,"spike",2,1418
-3.16716126646911,-2.62095288502313,-10.1631552319228,"spike",2,1419
-3.38545057736448,-2.59598348211649,-10.1547088900922,"spike",2,1420
-3.38545057736448,-2.59598348211649,-10.1547088900922,"spike",2,1421
-3.38545057736448,-2.59598348211649,-10.1547088900922,"spike",2,1422
-3.23455147716213,-2.71305217634517,-9.89544699428894,"spike",2,1423
-3.35744163003625,-2.87646148268146,-9.85587771454522,"spike",2,1424
-3.25851287619252,-2.86761790410239,-10.487475588295,"spike",2,1425
-3.25851287619252,-2.86761790410239,-10.487475588295,"spike",2,1426
-3.25851287619252,-2.86761790410239,-10.487475588295,"spike",2,1427
-2.68422701805951,-2.7611608897734,-10.0353252683026,"spike",2,1428
-3.05329786808977,-2.9055994208122,-10.1410450802005,"spike",2,1429
-2.92674519602559,-2.85545795991025,-10.0798769990625,"spike",2,1430
-2.22394328768604,-2.75775618050835,-10.0552924265382,"spike",2,1431
-1.84894554507431,-2.98415106367654,-10.1108454424204,"spike",2,1432
-1.5435664634304,-2.89380130155431,-10.3949617928237,"spike",2,1433
-1.42191332195065,-2.65255791619778,-10.0023991557762,"spike",2,1434
-2.77390273006552,-2.76616379436629,-9.97252607992191,"spike",2,1435
