"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"edge","multistart_eb","matern25","log_sigma_f",-0.583628135026172,"sigma_f",0.557870660310898
"edge","multistart_eb","matern25","log_sigma_n",-5.41147760589518,"sigma_n",0.00446503776851644
"sine","multistart_eb","rbf","log_ell",-1.493454897498,"ell",0.224595359627719
"sine","multistart_eb","rbf","log_sigma_f",-0.661570820924222,"sigma_f",0.516040090926762
"sine","multistart_eb","rbf","log_sigma_n",-5.81231437918167,"sigma_n",0.00299050090402228
"sine","multistart_eb","matern05","log_ell",-1.86190998135611,"ell",0.155375582314762
"sine","multistart_eb","matern05","log_sigma_f",-0.473659468428782,"sigma_f",0.622719272038111
"sine","multistart_eb","matern05","log_sigma_n",-5.88576650136181,"sigma_n",0.00277871551960564
"sine","multistart_eb","matern15","log_ell",-1.63780213372524,"ell",0.19440685334882
"sine","multistart_eb","matern15","log_sigma_f",-0.621817067237862,"sigma_f",0.536967843918222
"sine","multistart_eb","matern15","log_sigma_n",-5.84992868542247,"sigma_n",0.00288010454420345
"sine","multistart_eb","matern25","log_ell",-1.58704703582855,"ell",0.204528686750529
"sine","multistart_eb","matern25","log_sigma_f",-0.647909876738787,"sigma_f",0.523138057885889
"sine","multistart_eb","matern25","log_sigma_n",-5.83850272305654,"sigma_n",0.00291320123101363
