"eta","replication","source","seed","source_label","method","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD","RMSE_reference","delta_RMSE"
0.1,13,"spike",21461387,"Hidden narrow spike","Matern 0.5",0.057091592814404,0.0143122832135866,0.992266508030934,0.510268677995046,0.186227320047591,0.0353318870195615,-1.02357373037161,0.057091592814404,0
0.1,13,"spike",21461387,"Hidden narrow spike","Matern 1.5",0.055742380042138,0.0195020380932457,0.991671624033314,0.495104853695701,0.184814470553242,0.0349087195471817,-1.0514105529813,0.057091592814404,-0.001349212772266
0.1,13,"spike",21461387,"Hidden narrow spike","Matern 2.5",0.0557150971810734,0.0209957539931569,0.991671624033314,0.493096820613797,0.183401621058894,0.0350303794473742,-1.05437774130647,0.057091592814404,-0.0013764956333306
0.1,14,"dipole",21561387,"Positive-negative dipole","RBF",0.101230549686395,0.0600667491174887,0.912552052349792,0.320892693150329,0.0652450178465199,0.0489723215786695,-0.544101967371653,0.0981101996872225,0.0031203499991725
0.1,14,"dipole",21561387,"Positive-negative dipole","Matern 0.5",0.0981101996872225,0.0610863323798837,0.973230220107079,0.630141715778458,0.145877825698989,0.056793298052449,-0.70835476158537,0.0981101996872225,0
0.1,14,"dipole",21561387,"Positive-negative dipole","Matern 1.5",0.0977912787577904,0.0607101965172561,0.957168352171327,0.444152484970586,0.107875892325996,0.0505792420068892,-0.824539256298569,0.0981101996872225,-0.000318920929432101
0.1,14,"dipole",21561387,"Positive-negative dipole","Matern 2.5",0.0985912925551563,0.0604148257232971,0.946460440214158,0.395921497905343,0.0889065288518739,0.0495545013293971,-0.795429474913463,0.0981101996872225,0.000481092867933811
0.1,14,"edge",21561387,"Moving-edge source","RBF",0.324897623772218,0.260836571589605,0.681142177275431,0.637142226058868,0.284623364069007,0.201065284340498,1.84834832612577,0.313391222703975,0.011506401068243
0.1,14,"edge",21561387,"Moving-edge source","Matern 0.5",0.313391222703975,0.258536476213934,0.896490184414039,1.01908834908481,0.0784216983938132,0.18070236878727,0.322139174695255,0.313391222703975,0
0.1,14,"edge",21561387,"Moving-edge source","Matern 1.5",0.313234290194854,0.253774680515133,0.762046400951814,0.716339505930748,0.223573393813206,0.189650025294195,0.980618571053256,0.313391222703975,-0.000156932509121022
0.1,14,"edge",21561387,"Moving-edge source","Matern 2.5",0.31544569266965,0.254524596673834,0.724568709101725,0.667096109536226,0.254953524687686,0.193449104162457,1.34754076401807,0.313391222703975,0.00205446996567499
0.1,14,"mixture",21561387,"Broad plus sharp source","RBF",0.0998299582696447,0.070318023679519,0.988697204045211,0.456728256107739,0.0788046549672814,0.0519424710710933,-0.786342841638679,0.114581098205039,-0.0147511399353943
0.1,14,"mixture",21561387,"Broad plus sharp source","Matern 0.5",0.114581098205039,0.0845030507656772,0.993456276026175,0.910002215713934,0.171875743604997,0.0737856658073311,-0.41682086731477,0.114581098205039,0
0.1,14,"mixture",21561387,"Broad plus sharp source","Matern 1.5",0.1069817336908,0.0774880359529398,0.991671624033314,0.625197458135871,0.133803167757287,0.0600502932288634,-0.675558523659195,0.114581098205039,-0.00759936451423901
0.1,14,"mixture",21561387,"Broad plus sharp source","Matern 2.5",0.104156648261741,0.0747176839068432,0.989886972040452,0.558268079090826,0.117666939321832,0.0566967991577334,-0.734117126823949,0.114581098205039,-0.010424449943298
0.1,14,"ring",21561387,"Ring-shaped source","RBF",0.237065763068106,0.177581766407642,0.387864366448543,0.205254583228618,0.497889277215943,0.155442511151774,23.532743200214,0.22944354308715,0.007622219980956
0.1,14,"ring",21561387,"Ring-shaped source","Matern 0.5",0.22944354308715,0.168904000213748,0.773944080904224,0.533336913512457,0.145866671624033,0.129342252358561,0.611481131481438,0.22944354308715,0
0.1,14,"ring",21561387,"Ring-shaped source","Matern 1.5",0.233604565586465,0.173060243666921,0.569303985722784,0.32233020323707,0.339203970850684,0.142682213860227,4.65107104158552,0.22944354308715,0.00416102249931499
0.1,14,"ring",21561387,"Ring-shaped source","Matern 2.5",0.235485660449247,0.175096100455391,0.490779298036883,0.27010776217332,0.405236094586556,0.148100908472243,8.73698113089475,0.22944354308715,0.00604211736209698
0.1,14,"sine",21561387,"Sine-cosine source","RBF",0.222491483189755,0.176659701597664,0.878643664485425,0.640909199501569,0.109653108268888,0.122655935720026,-0.153206531008991,0.267075817462341,-0.044584334272586
0.1,14,"sine",21561387,"Sine-cosine source","Matern 0.5",0.267075817462341,0.217464757768834,1,1.52676174282605,0.111420657346817,0.155398553900428,0.188772813540466,0.267075817462341,0
0.1,14,"sine",21561387,"Sine-cosine source","Matern 1.5",0.245933630771803,0.197462523121847,0.964306960142772,0.938200191022135,0.0253558149910767,0.134894783870783,-0.0770088357271149,0.267075817462341,-0.021142186690538
0.1,14,"sine",21561387,"Sine-cosine source","Matern 2.5",0.237652269576376,0.189688883452284,0.940511600237954,0.808484975890416,0.0431502825698989,0.130053860339647,-0.129222533431704,0.267075817462341,-0.029423547885965
0.1,14,"spike",21561387,"Hidden narrow spike","RBF",0.0537056388826633,0.0200867656214633,0.893515764425937,0.0876255775348595,0.0790760707911957,0.016788811264924,0.98692913414726,0.0526837644582317,0.0010218744244316
0.1,14,"spike",21561387,"Hidden narrow spike","Matern 0.5",0.0526837644582317,0.0199528832504578,0.976799524092802,0.163397432940333,0.132939098750744,0.0182964704025155,-1.40025883889277,0.0526837644582317,0
0.1,14,"spike",21561387,"Hidden narrow spike","Matern 1.5",0.0528627615683383,0.0202186929586235,0.930398572278406,0.119425890370049,0.101696534800714,0.0172356533531073,-0.817434242615647,0.0526837644582317,0.000178997110106605
0.1,14,"spike",21561387,"Hidden narrow spike","Matern 2.5",0.0530549290745721,0.0201804907180076,0.917906008328376,0.107599030918551,0.0950040898274836,0.0170143622532611,-0.413210014610919,0.0526837644582317,0.000371164616340403
0.1,15,"dipole",21661387,"Positive-negative dipole","RBF",0.161677440735867,0.120632224037697,0.9738251041047,1.06425692815337,0.108446237358715,0.101486160171743,-0.149759122693781,0.123710791993032,0.037966648742835
0.1,15,"dipole",21661387,"Positive-negative dipole","Matern 0.5",0.123710791993032,0.0893594085636278,1,1.38113010044198,0.178865630577037,0.0995251744539029,-0.0584101794746158,0.123710791993032,0
0.1,15,"dipole",21661387,"Positive-negative dipole","Matern 1.5",0.143437478442359,0.105884765491817,0.995240928019036,1.23423896088656,0.153583060678168,0.0997789303618546,-0.112720247176413,0.123710791993032,0.019726686449327
0.1,15,"dipole",21661387,"Positive-negative dipole","Matern 2.5",0.150275999478746,0.111270330880817,0.991671624033314,1.18015645827742,0.14086741522903,0.100382211257479,-0.126592428606813,0.123710791993032,0.026565207485714
0.1,15,"edge",21661387,"Moving-edge source","RBF",0.285472871469251,0.224149886232484,0.642474717430101,0.508879103854789,0.295703078524688,0.180458701713586,4.37288713653912,0.275920317927629,0.00955255354162199
0.1,15,"edge",21661387,"Moving-edge source","Matern 0.5",0.275920317927629,0.21137195802569,0.895300416418798,1.04813756127048,0.0433532867340869,0.156447311415107,0.215141408398458,0.275920317927629,0
0.1,15,"edge",21661387,"Moving-edge source","Matern 1.5",0.279933694939659,0.217640873122594,0.714455681142177,0.634219557728623,0.201339604402142,0.16907363049725,1.59130764983335,0.275920317927629,0.00401337701202997
0.1,15,"edge",21661387,"Moving-edge source","Matern 2.5",0.282248166614286,0.220525047478472,0.671029149315883,0.566786408001429,0.252127825698989,0.174514581815932,2.68136106276915,0.275920317927629,0.00632784868665698
0.1,15,"mixture",21661387,"Broad plus sharp source","RBF",0.114240336119318,0.0844398105891983,0.947055324211779,0.397494845544084,0.0272319303985723,0.0599370039866277,-0.583167042824403,0.124796421852309,-0.010556085732991
0.1,15,"mixture",21661387,"Broad plus sharp source","Matern 0.5",0.124796421852309,0.0961781737501225,0.993456276026175,0.735681256942289,0.12398758179655,0.0720336441886181,-0.527285234449417,0.124796421852309,0
0.1,15,"mixture",21661387,"Broad plus sharp source","Matern 1.5",0.120261855049028,0.091551707731138,0.982153480071386,0.519108172435091,0.0486603955978584,0.0649276607164266,-0.651980674204319,0.124796421852309,-0.004534566803281
0.1,15,"mixture",21661387,"Broad plus sharp source","Matern 2.5",0.118434514812693,0.0894836770062317,0.967876264128495,0.470753385522432,0.0244932331945271,0.0632560257522743,-0.649591786439813,0.124796421852309,-0.006361907039616
0.1,15,"ring",21661387,"Ring-shaped source","RBF",0.234188867972038,0.163820196258985,0.499107674003569,0.23923673594288,0.3948999851279,0.142530246197312,16.0217893064695,0.236646023070362,-0.002457155098324
0.1,15,"ring",21661387,"Ring-shaped source","Matern 0.5",0.236646023070362,0.167756312924994,0.751338488994646,0.418128419275343,0.209519259369423,0.133100710487589,1.81117158185834,0.236646023070362,0
0.1,15,"ring",21661387,"Ring-shaped source","Matern 1.5",0.235636845707417,0.165649659398006,0.575847709696609,0.29592466533083,0.341211704342653,0.139502465221737,6.58293771749913,0.236646023070362,-0.00100917736294501
0.1,15,"ring",21661387,"Ring-shaped source","Matern 2.5",0.235210595465593,0.164984918057045,0.53837001784652,0.270429840057983,0.367832763236169,0.141029893977451,9.42160433304465,0.236646023070362,-0.001435427604769
0.1,15,"sine",21661387,"Sine-cosine source","RBF",0.140132238438948,0.102844565159663,1,0.626426290340633,0.0737198839976205,0.073352902279241,-0.696689550440377,0.193143943204767,-0.053011704765819
0.1,15,"sine",21661387,"Sine-cosine source","Matern 0.5",0.193143943204767,0.144623600341537,1,1.45598099904279,0.15916009815586,0.121969363877016,0.0426717825830207,0.193143943204767,0
0.1,15,"sine",21661387,"Sine-cosine source","Matern 1.5",0.165851161388871,0.12278055438868,1,0.90503513625188,0.11528740333135,0.0917658877341058,-0.365578555351594,0.193143943204767,-0.027292781815896
0.1,15,"sine",21661387,"Sine-cosine source","Matern 2.5",0.155971603472945,0.115146339421949,1,0.782885527420722,0.0994486168947055,0.0841115301034352,-0.493435086952301,0.193143943204767,-0.037172339731822
0.1,15,"spike",21661387,"Hidden narrow spike","RBF",0.0528220995104796,0.0259037043368892,0.972635336109459,0.178825770284371,0.107953970850684,0.0210565025567276,-1.43053640918689,0.0528460071768777,-2.39076663981e-05
0.1,15,"spike",21661387,"Hidden narrow spike","Matern 0.5",0.0528460071768777,0.0230010054827313,0.991076740035693,0.299234801082155,0.175816850089233,0.024686468464417,-1.4100485892259,0.0528460071768777,0
0.1,15,"spike",21661387,"Hidden narrow spike","Matern 1.5",0.0529255251691304,0.0256930911111296,0.985722784057109,0.238074931909284,0.14986503569304,0.0229410616520183,-1.48517109427017,0.0528460071768777,7.95179922526978e-05
0.1,15,"spike",21661387,"Hidden narrow spike","Matern 2.5",0.0529255775161093,0.0260343574430863,0.982153480071386,0.217423482821111,0.136331424747174,0.022327171356664,-1.48982303123589,0.0528460071768777,7.95703392316022e-05
0.1,16,"dipole",21761387,"Positive-negative dipole","RBF",0.0939321539054313,0.073388414989186,0.98691255205235,0.538429828785568,0.0934997769185009,0.0559533019617102,-0.806701215232613,0.099539281362228,-0.0056071274567967
0.1,16,"dipole",21761387,"Positive-negative dipole","Matern 0.5",0.099539281362228,0.0744821976690692,0.99940511600238,1.07078181051172,0.179088712076145,0.0783095868976587,-0.306120911996113,0.099539281362228,0
0.1,16,"dipole",21761387,"Positive-negative dipole","Matern 1.5",0.104181610086167,0.0811117622242933,0.995240928019036,0.818730158770851,0.145403405710886,0.0695742625846737,-0.50366292139682,0.099539281362228,0.00464232872393899
0.1,16,"dipole",21761387,"Positive-negative dipole","Matern 2.5",0.102172245731782,0.0800365791047508,0.991671624033314,0.719974442795412,0.12748252528257,0.0652844801224176,-0.598393044848372,0.099539281362228,0.002632964369554
0.1,16,"edge",21761387,"Moving-edge source","RBF",0.326464575032712,0.251793353832297,0.800713860797145,0.764993763559784,0.166910693039857,0.187718377435842,1.15724055041778,0.315723736778761,0.010740838253951
0.1,16,"edge",21761387,"Moving-edge source","Matern 0.5",0.315723736778761,0.249953978970726,0.947650208209399,1.26045480190581,0.0164199137418203,0.176674390164012,0.279150578249453,0.315723736778761,0
0.1,16,"edge",21761387,"Moving-edge source","Matern 1.5",0.315969803426009,0.244880112119795,0.876264128494944,0.897090759523821,0.0996888013087448,0.178406898635549,0.541523964775583,0.315723736778761,0.000246066647248022
0.1,16,"edge",21761387,"Moving-edge source","Matern 2.5",0.317914637677246,0.245453898667001,0.854253420582986,0.830272575849582,0.126235499702558,0.180789728568405,0.740220489364594,0.315723736778761,0.002190900898485
0.1,16,"mixture",21761387,"Broad plus sharp source","RBF",0.143634765509529,0.100592122978034,0.759666864961333,0.312318445744366,0.173231335514575,0.0765694871036845,0.30961817292357,0.150715346470151,-0.007080580960622
0.1,16,"mixture",21761387,"Broad plus sharp source","Matern 0.5",0.150715346470151,0.116032561761285,0.992861392028554,0.783498660572905,0.0860637269482451,0.085207893669502,-0.413368532695098,0.150715346470151,0
0.1,16,"mixture",21761387,"Broad plus sharp source","Matern 1.5",0.142971966221014,0.105732622198625,0.945270672218917,0.496499817068573,0.0203216091612136,0.076751786689073,-0.500294138681736,0.150715346470151,-0.00774338024913701
0.1,16,"mixture",21761387,"Broad plus sharp source","Matern 2.5",0.140697368752571,0.101595161134422,0.877453896490184,0.423439263230453,0.0634752379535991,0.0749664119242659,-0.406570194705055,0.150715346470151,-0.01001797771758
0.1,16,"ring",21761387,"Ring-shaped source","RBF",0.235786210676096,0.173620137726519,0.437239738251041,0.226924878159721,0.463906528851874,0.149382237801337,18.7062267227825,0.23838978897285,-0.00260357829675398
0.1,16,"ring",21761387,"Ring-shaped source","Matern 0.5",0.23838978897285,0.177602584750292,0.746579417013682,0.408535122498376,0.255250966686496,0.13819221414197,1.9941923893777,0.23838978897285,0
0.1,16,"ring",21761387,"Ring-shaped source","Matern 1.5",0.237514507596574,0.176277548586639,0.522308149910767,0.2841749223891,0.405607897085068,0.146227587225913,7.53717337664145,0.23838978897285,-0.000875281376275988
0.1,16,"ring",21761387,"Ring-shaped source","Matern 2.5",0.237062938234495,0.175605983643267,0.478286734086853,0.258500715291869,0.434757212968471,0.147991357502307,10.9037965502128,0.23838978897285,-0.00132685073835498
0.1,16,"sine",21761387,"Sine-cosine source","RBF",0.186411436404464,0.150538911280672,0.940511600237954,0.727184741687719,0.0210153926234384,0.104999228411172,-0.280485247143802,0.218049734598347,-0.031638298193883
0.1,16,"sine",21761387,"Sine-cosine source","Matern 0.5",0.218049734598347,0.174316999604289,1,1.72172743023512,0.157375446162998,0.143473712382467,0.215752583493006,0.218049734598347,0
0.1,16,"sine",21761387,"Sine-cosine source","Matern 1.5",0.201278967558169,0.163744788424192,0.993456276026175,1.10514227879429,0.089781751933373,0.11775804833656,-0.100324881427275,0.218049734598347,-0.016770767040178
0.1,16,"sine",21761387,"Sine-cosine source","Matern 2.5",0.195805532748715,0.160011857231097,0.981558596073766,0.959357994390464,0.0592195865556217,0.112548770458733,-0.177683872300809,0.218049734598347,-0.022244201849632
0.1,16,"spike",21761387,"Hidden narrow spike","RBF",0.0537040095636519,0.0219109657496315,0.992266508030934,0.434562711280974,0.18213749256395,0.0318275432137209,-1.16234346297243,0.0569754563833236,-0.0032714468196717
0.1,16,"spike",21761387,"Hidden narrow spike","Matern 0.5",0.0569754563833236,0.0124280405489004,0.992266508030934,0.466260227351019,0.186301680547293,0.0326554445814045,-1.09595933956773,0.0569754563833236,0
0.1,16,"spike",21761387,"Hidden narrow spike","Matern 1.5",0.057165463873253,0.0133009813422117,0.992266508030934,0.472033770456574,0.185855517549078,0.0331355358955275,-1.0859392207042,0.0569754563833236,0.000190007489929395
0.1,16,"spike",21761387,"Hidden narrow spike","Matern 2.5",0.05609047758525,0.0152003863122596,0.992266508030934,0.466708805292478,0.185558075550268,0.0328986378458449,-1.0989097659903,0.0569754563833236,-0.000884978798073602
0.1,17,"dipole",21861387,"Positive-negative dipole","RBF",0.093208940939212,0.0676015181395725,0.982153480071386,0.572220142570484,0.117815660321237,0.0554654528434668,-0.784766999051596,0.0971045686576037,-0.00389562771839169
0.1,17,"dipole",21861387,"Positive-negative dipole","Matern 0.5",0.0971045686576037,0.0692842953061476,1,1.12272951596284,0.181765690065437,0.0797575059080095,-0.271773477106899,0.0971045686576037,0
0.1,17,"dipole",21861387,"Positive-negative dipole","Matern 1.5",0.0962778998720506,0.0713181302976734,1,0.833356454815504,0.161837076145152,0.0665023153932881,-0.521580450753367,0.0971045686576037,-0.000826668785553097
0.1,17,"dipole",21861387,"Positive-negative dipole","Matern 2.5",0.0954572633589528,0.0706189423579683,0.996430696014277,0.742940883050195,0.150534280190363,0.0625858124902642,-0.610129073613358,0.0971045686576037,-0.0016473052986509
0.1,17,"edge",21861387,"Moving-edge source","RBF",0.278780262846034,0.216530838911079,0.494943486020226,0.34299234285087,0.38210997917906,0.186983484942297,12.3531604444321,0.263788284541564,0.01499197830447
0.1,17,"edge",21861387,"Moving-edge source","Matern 0.5",0.263788284541564,0.20955288747485,0.864961332540155,0.882117697989289,0.0575263979773944,0.152149440407288,0.240478370443658,0.263788284541564,0
0.1,17,"edge",21861387,"Moving-edge source","Matern 1.5",0.27289615401827,0.209925827079125,0.585365853658537,0.482441324475104,0.295033834027365,0.173587046493847,3.44889552234979,0.263788284541564,0.009107869476706
0.1,17,"edge",21861387,"Moving-edge source","Matern 2.5",0.276252255984231,0.212447454527095,0.528256989886972,0.401367170293914,0.346045136823319,0.181226458339645,7.1067670876677,0.263788284541564,0.012463971442667
0.1,17,"mixture",21861387,"Broad plus sharp source","RBF",0.110335456246631,0.0759493881842759,0.942296252230815,0.389172350147994,0.0175204491374182,0.0557133672273162,-0.431307835938308,0.10990411842797,0.000431337818661004
0.1,17,"mixture",21861387,"Broad plus sharp source","Matern 0.5",0.10990411842797,0.072346413626256,0.989292088042832,0.717684110266282,0.154177944675788,0.0632870027974569,-0.577811509312265,0.10990411842797,0
0.1,17,"mixture",21861387,"Broad plus sharp source","Matern 1.5",0.109111792945057,0.0731296739263412,0.969660916121356,0.500091863988131,0.0909254164187983,0.0563233481179976,-0.669547325812396,0.10990411842797,-0.000792325482912998
0.1,17,"mixture",21861387,"Broad plus sharp source","Matern 2.5",0.109125101661579,0.0737473870034742,0.959547888161808,0.45237532117376,0.0636313950029744,0.0555132962441606,-0.625911412058433,0.10990411842797,-0.000779016766391
0.1,17,"ring",21861387,"Ring-shaped source","RBF",0.22667608581551,0.152787415545216,0.568709101725164,0.252880002648657,0.322621579417014,0.132081817230989,13.2665656350594,0.223383503773045,0.00329258204246499
0.1,17,"ring",21861387,"Ring-shaped source","Matern 0.5",0.223383503773045,0.152017167621108,0.824509220701963,0.536772670422965,0.0740344289113623,0.119082362457256,0.548723405323119,0.223383503773045,0
0.1,17,"ring",21861387,"Ring-shaped source","Matern 1.5",0.225532960329701,0.152609391553955,0.707911957168352,0.34875077420157,0.208032049375372,0.125850991503138,3.62182514916778,0.223383503773045,0.00214945655665599
0.1,17,"ring",21861387,"Ring-shaped source","Matern 2.5",0.2262441635055,0.152805460462447,0.647233789411065,0.306965327960934,0.257258700178465,0.128431521986628,6.01078339343151,0.223383503773045,0.002860659732455
0.1,17,"sine",21861387,"Sine-cosine source","RBF",0.172038433430579,0.126586896231044,0.954193932183224,0.696595156221008,0.0471694675788221,0.0896950457054471,-0.485588115786092,0.203949937938642,-0.031911504508063
0.1,17,"sine",21861387,"Sine-cosine source","Matern 0.5",0.203949937938642,0.15501930429913,1,1.49262269175981,0.159978063652588,0.127283277226704,0.0777487695018699,0.203949937938642,0
0.1,17,"sine",21861387,"Sine-cosine source","Matern 1.5",0.185868939644017,0.140660578174961,0.981558596073766,0.954230621413284,0.107330829863177,0.102026493247789,-0.270097459798101,0.203949937938642,-0.018080998294625
0.1,17,"sine",21861387,"Sine-cosine source","Matern 2.5",0.179764829499225,0.1350064298937,0.969660916121356,0.837549775296731,0.0858406454491374,0.0963922569279763,-0.363653318467254,0.203949937938642,-0.024185108439417
0.1,17,"spike",21861387,"Hidden narrow spike","RBF",0.0572806987487564,0.0206440279272224,0.845330160618679,0.0615314463070316,0.0709112879238548,0.0167491365952505,7.60563844593134,0.0556452194157606,0.0016354793329958
0.1,17,"spike",21861387,"Hidden narrow spike","Matern 0.5",0.0556452194157606,0.019663309369339,0.969066032123736,0.128072603199374,0.116133625817965,0.0169426452920838,-0.883295327786256,0.0556452194157606,0
0.1,17,"spike",21861387,"Hidden narrow spike","Matern 1.5",0.056192299301013,0.0200341935870869,0.91076740035693,0.0876374567770599,0.0714912998215348,0.0163383300178188,1.1498219896269,0.0556452194157606,0.000547079885252398
0.1,17,"spike",21861387,"Hidden narrow spike","Matern 2.5",0.0564926726725496,0.0201762098066936,0.891136228435455,0.0775095213665477,0.0587756543723974,0.0163616743670685,2.56873264877039,0.0556452194157606,0.000847453256788998
0.1,18,"dipole",21961387,"Positive-negative dipole","RBF",0.0963435866478368,0.0672292263882707,0.970850684116597,0.481597235657516,0.0988076293872695,0.0528098322176361,-0.835316465578422,0.0999932462365723,-0.00364965958873549
0.1,18,"dipole",21961387,"Positive-negative dipole","Matern 0.5",0.0999932462365723,0.0688827548107465,0.992266508030934,0.90840934778187,0.171355220107079,0.0698346399326411,-0.446051673779128,0.0999932462365723,0
0.1,18,"dipole",21961387,"Positive-negative dipole","Matern 1.5",0.097740966915647,0.0697462563608265,0.98750743604997,0.671940239496459,0.144511079714456,0.0596972040672417,-0.670487356606753,0.0999932462365723,-0.0022522793209253
0.1,18,"dipole",21961387,"Positive-negative dipole","Matern 2.5",0.097149980905935,0.0691736270731819,0.984533016061868,0.601978760286468,0.128328747769185,0.0570162255155981,-0.737972740452909,0.0999932462365723,-0.00284326533063729
0.1,18,"edge",21961387,"Moving-edge source","RBF",0.302829779690121,0.240345776017898,0.670434265318263,0.619719744691508,0.256440734681737,0.187437754687511,2.1828427170333,0.292640083795991,0.01018969589413
0.1,18,"edge",21961387,"Moving-edge source","Matern 0.5",0.292640083795991,0.230728476413943,0.967876264128495,1.32321201681849,0.0377294021415824,0.166395331791275,0.20964874340999,0.292640083795991,0
0.1,18,"edge",21961387,"Moving-edge source","Matern 1.5",0.299152592944414,0.235321451959502,0.856038072575848,0.887698978095043,0.102365779298037,0.172414956586446,0.445450677358223,0.292640083795991,0.006512509148423
0.1,18,"edge",21961387,"Moving-edge source","Matern 2.5",0.301684150609742,0.237852306582144,0.799524092801904,0.783657742285229,0.150923185603807,0.177430011805357,0.776417708344122,0.292640083795991,0.00904406681375103
0.1,18,"mixture",21961387,"Broad plus sharp source","RBF",0.115477396295799,0.0881338079712982,0.883402736466389,0.32519230276222,0.109950550267698,0.0626451596829148,-0.142519518186968,0.107675046590462,0.00780234970533701
0.1,18,"mixture",21961387,"Broad plus sharp source","Matern 0.5",0.107675046590462,0.0796685765380285,0.991671624033314,0.624331152484779,0.128672293277811,0.0605932131040352,-0.674671542900079,0.107675046590462,0
0.1,18,"mixture",21961387,"Broad plus sharp source","Matern 1.5",0.110268249751905,0.0826041394875979,0.962522308149911,0.424423808623655,0.017397754312909,0.0582764971149512,-0.67603018203995,0.107675046590462,0.002593203161443
0.1,18,"mixture",21961387,"Broad plus sharp source","Matern 2.5",0.111775782556591,0.0842260888919877,0.940511600237954,0.381201894458383,0.0347125966686496,0.0593040652641066,-0.555929115775806,0.107675046590462,0.004100735966129
0.1,18,"ring",21961387,"Ring-shaped source","RBF",0.231352074305668,0.187280826301266,0.919095776323617,0.857575964043715,0.0350695270672219,0.133621325172476,0.0371393046660239,0.228747807966613,0.002604266339055
0.1,18,"ring",21961387,"Ring-shaped source","Matern 0.5",0.228747807966613,0.182111522484585,0.992861392028554,1.36485994597948,0.111718099345628,0.136594950095834,0.0890639048623642,0.228747807966613,0
0.1,18,"ring",21961387,"Ring-shaped source","Matern 1.5",0.232144315924985,0.187028349752824,0.966686496133254,1.06209773747271,0.0371345181439619,0.133666499415387,0.00993232611406436,0.228747807966613,0.00339650795837199
0.1,18,"ring",21961387,"Ring-shaped source","Matern 2.5",0.232205918937105,0.18742349490557,0.953004164187983,0.983794454132374,0.013590496728138,0.13346339872908,0.00655780878905441,0.228747807966613,0.00345811097049198
0.1,18,"sine",21961387,"Sine-cosine source","RBF",0.180318528178555,0.135037978513043,0.994646044021416,0.863121526836779,0.0491809190957763,0.101304416555526,-0.295743732730633,0.507748379276881,-0.327429851098326
0.1,18,"sine",21961387,"Sine-cosine source","Matern 0.5",0.507748379276881,0.386834772626613,0.998215348007139,4.39937550729175,0.162283239143367,0.35146663511704,1.14447336740369,0.507748379276881,0
0.1,18,"sine",21961387,"Sine-cosine source","Matern 1.5",0.586828326098375,0.450387939203944,0.985722784057109,3.62059687304551,0.107925713860797,0.356393026475789,1.0702860687585,0.507748379276881,0.079079946821494
0.1,18,"sine",21961387,"Sine-cosine source","Matern 2.5",0.601623821366488,0.463166676448104,0.973230220107079,3.3491086718533,0.0865098899464605,0.356865696667659,1.0493261253191,0.507748379276881,0.093875442089607
0.1,18,"spike",21961387,"Hidden narrow spike","RBF",0.0559942394300311,0.0213232822927405,0.882212968471148,0.0779189372552202,0.0459856484235574,0.0170595732575189,2.63580770437663,0.054966960796644,0.0010272786333871
0.1,18,"spike",21961387,"Hidden narrow spike","Matern 0.5",0.054966960796644,0.021199935573911,0.980368828078525,0.153202076951412,0.129964678762641,0.018203091353684,-1.24963647706753,0.054966960796644,0
0.1,18,"spike",21961387,"Hidden narrow spike","Matern 1.5",0.0552549952721081,0.0213747246263487,0.930398572278406,0.108169854458688,0.0782729773944081,0.0172488860974831,-0.273522536451288,0.054966960796644,0.000288034475464098
0.1,18,"spike",21961387,"Hidden narrow spike","Matern 2.5",0.055441983745426,0.0213258258830875,0.917906008328376,0.0965732882237683,0.0642039708506841,0.0170987146388427,0.391445878405923,0.054966960796644,0.000475022948781996
0.1,19,"dipole",22061387,"Positive-negative dipole","RBF",0.138244331594503,0.109644703644636,0.977394408090422,0.825738824750313,0.0835354699583581,0.0854676519930347,-0.34941415263861,0.107223844248317,0.031020487346186
0.1,19,"dipole",22061387,"Positive-negative dipole","Matern 0.5",0.107223844248317,0.082171505592943,1,1.20024631330414,0.18184005056514,0.0865857630863165,-0.199090567250811,0.107223844248317,0
0.1,19,"dipole",22061387,"Positive-negative dipole","Matern 1.5",0.125003371889411,0.0980751268248953,0.993456276026175,1.01435894201677,0.146816255205235,0.0850171769441153,-0.293875296078625,0.107223844248317,0.017779527641094
0.1,19,"dipole",22061387,"Positive-negative dipole","Matern 2.5",0.130557761675697,0.102812879581454,0.989886972040452,0.951059879612354,0.127036362284355,0.0851981863607761,-0.317368058994386,0.107223844248317,0.02333391742738
0.1,19,"edge",22061387,"Moving-edge source","RBF",0.281905710156998,0.226305926808918,0.477691850089233,0.335841802905516,0.436021341463415,0.190574748445455,12.4827716378449,0.26457217870136,0.017333531455638
0.1,19,"edge",22061387,"Moving-edge source","Matern 0.5",0.26457217870136,0.208106848396405,0.918500892325996,1.03046934707549,0.0200487061273052,0.152314155053986,0.169440925212013,0.26457217870136,0
0.1,19,"edge",22061387,"Moving-edge source","Matern 1.5",0.272729438657913,0.212821480379189,0.659726353361095,0.521102052587673,0.271907718619869,0.17042458901457,2.62592760356263,0.26457217870136,0.00815725995655298
0.1,19,"edge",22061387,"Moving-edge source","Matern 2.5",0.276979363223533,0.218310311227004,0.560380725758477,0.425323212164513,0.345896415823914,0.179385229889222,5.79026697996638,0.26457217870136,0.012407184522173
0.1,19,"mixture",22061387,"Broad plus sharp source","RBF",0.0844960509550014,0.0489895279652234,0.98691255205235,0.431453566442448,0.144688057703748,0.0412138681355297,-0.882506968740872,0.0912257331474403,-0.0067296821924389
