"source","hyper_method","kernel","label","nominal","empirical","mean_width","method","replication","eta","seed"
"spike","multistart_eb","matern25","Matern 2.5",0.975,0.959547888161808,0.129714318546975,"Matern 2.5",7,0.01,20861387
"spike","multistart_eb","matern25","Matern 2.5",0.99,0.966091612135634,0.14906823244576,"Matern 2.5",7,0.01,20861387
"mixture","multistart_eb","rbf","RBF",0.5,0.574063057703748,0.0432619530927784,"RBF",7,0.01,20861387
"mixture","multistart_eb","rbf","RBF",0.6,0.655562165377751,0.0539818111663415,"RBF",7,0.01,20861387
"mixture","multistart_eb","rbf","RBF",0.7,0.742415229030339,0.0664771149851198,"RBF",7,0.01,20861387
"mixture","multistart_eb","rbf","RBF",0.8,0.812016656751933,0.082199060398545,"RBF",7,0.01,20861387
"mixture","multistart_eb","rbf","RBF",0.9,0.844140392623438,0.105501351848526,"RBF",7,0.01,20861387
"mixture","multistart_eb","rbf","RBF",0.95,0.863176680547293,0.125712614517948,"RBF",7,0.01,20861387
"mixture","multistart_eb","rbf","RBF",0.975,0.88399762046401,0.143764170820211,"RBF",7,0.01,20861387
"mixture","multistart_eb","rbf","RBF",0.99,0.905413444378346,0.165214380904589,"RBF",7,0.01,20861387
"mixture","multistart_eb","matern05","Matern 0.5",0.5,0.866151100535396,0.115742766161081,"Matern 0.5",7,0.01,20861387
"mixture","multistart_eb","matern05","Matern 0.5",0.6,0.917311124330755,0.144422609246933,"Matern 0.5",7,0.01,20861387
"mixture","multistart_eb","matern05","Matern 0.5",0.7,0.951219512195122,0.177852469080283,"Matern 0.5",7,0.01,20861387
"mixture","multistart_eb","matern05","Matern 0.5",0.8,0.970255800118977,0.219914866209716,"Matern 0.5",7,0.01,20861387
"mixture","multistart_eb","matern05","Matern 0.5",0.9,0.984533016061868,0.282257675017455,"Matern 0.5",7,0.01,20861387
"mixture","multistart_eb","matern05","Matern 0.5",0.95,0.991671624033314,0.336330764227049,"Matern 0.5",7,0.01,20861387
"mixture","multistart_eb","matern05","Matern 0.5",0.975,0.992266508030934,0.384625788158486,"Matern 0.5",7,0.01,20861387
"mixture","multistart_eb","matern05","Matern 0.5",0.99,0.992266508030934,0.442013549746085,"Matern 0.5",7,0.01,20861387
"mixture","multistart_eb","matern15","Matern 1.5",0.5,0.735276621058893,0.0647150396942994,"Matern 1.5",7,0.01,20861387
"mixture","multistart_eb","matern15","Matern 1.5",0.6,0.810232004759072,0.0807507475427204,"Matern 1.5",7,0.01,20861387
"mixture","multistart_eb","matern15","Matern 1.5",0.7,0.869720404521118,0.0994423235076426,"Matern 1.5",7,0.01,20861387
"mixture","multistart_eb","matern15","Matern 1.5",0.8,0.907792980368828,0.122960594153432,"Matern 1.5",7,0.01,20861387
"mixture","multistart_eb","matern15","Matern 1.5",0.9,0.93634741225461,0.157818214032951,"Matern 1.5",7,0.01,20861387
"mixture","multistart_eb","matern15","Matern 1.5",0.95,0.949434860202261,0.188052000822893,"Matern 1.5",7,0.01,20861387
"mixture","multistart_eb","matern15","Matern 1.5",0.975,0.960142772159429,0.215055108614618,"Matern 1.5",7,0.01,20861387
"mixture","multistart_eb","matern15","Matern 1.5",0.99,0.973230220107079,0.247142222067046,"Matern 1.5",7,0.01,20861387
"mixture","multistart_eb","matern25","Matern 2.5",0.5,0.687685901249256,0.0547370535968977,"Matern 2.5",7,0.01,20861387
"mixture","multistart_eb","matern25","Matern 2.5",0.6,0.774538964901844,0.0683003211790473,"Matern 2.5",7,0.01,20861387
"mixture","multistart_eb","matern25","Matern 2.5",0.7,0.834622248661511,0.084109966050401,"Matern 2.5",7,0.01,20861387
"mixture","multistart_eb","matern25","Matern 2.5",0.8,0.870315288518739,0.104002109313018,"Matern 2.5",7,0.01,20861387
"mixture","multistart_eb","matern25","Matern 2.5",0.9,0.900654372397383,0.133485262172361,"Matern 2.5",7,0.01,20861387
"mixture","multistart_eb","matern25","Matern 2.5",0.95,0.929803688280785,0.159057500337952,"Matern 2.5",7,0.01,20861387
"mixture","multistart_eb","matern25","Matern 2.5",0.975,0.939321832242713,0.18189717663979,"Matern 2.5",7,0.01,20861387
"mixture","multistart_eb","matern25","Matern 2.5",0.99,0.951814396192742,0.209036989226045,"Matern 2.5",7,0.01,20861387
"dipole","multistart_eb","rbf","RBF",0.5,0.779298036882808,0.0704717791572724,"RBF",7,0.01,20861387
"dipole","multistart_eb","rbf","RBF",0.6,0.825104104699584,0.0879339466451186,"RBF",7,0.01,20861387
"dipole","multistart_eb","rbf","RBF",0.7,0.865556216537775,0.108288235535672,"RBF",7,0.01,20861387
"dipole","multistart_eb","rbf","RBF",0.8,0.906603212373587,0.133898578709996,"RBF",7,0.01,20861387
"dipole","multistart_eb","rbf","RBF",0.9,0.941106484235574,0.171856965225735,"RBF",7,0.01,20861387
"dipole","multistart_eb","rbf","RBF",0.95,0.955978584176086,0.204780204642933,"RBF",7,0.01,20861387
"dipole","multistart_eb","rbf","RBF",0.975,0.965496728138013,0.234185379357306,"RBF",7,0.01,20861387
"dipole","multistart_eb","rbf","RBF",0.99,0.973230220107079,0.269126808485612,"RBF",7,0.01,20861387
"dipole","multistart_eb","matern05","Matern 0.5",0.5,0.958358120166568,0.164346348333441,"Matern 0.5",7,0.01,20861387
"dipole","multistart_eb","matern05","Matern 0.5",0.6,0.964306960142772,0.2050696491346,"Matern 0.5",7,0.01,20861387
"dipole","multistart_eb","matern05","Matern 0.5",0.7,0.969066032123736,0.252537629822599,"Matern 0.5",7,0.01,20861387
"dipole","multistart_eb","matern05","Matern 0.5",0.8,0.976799524092802,0.312263188487343,"Matern 0.5",7,0.01,20861387
"dipole","multistart_eb","matern05","Matern 0.5",0.9,0.980963712076145,0.400785463461682,"Matern 0.5",7,0.01,20861387
"dipole","multistart_eb","matern05","Matern 0.5",0.95,0.990481856038073,0.477565335322853,"Matern 0.5",7,0.01,20861387
"dipole","multistart_eb","matern05","Matern 0.5",0.975,0.992861392028554,0.546140772812929,"Matern 0.5",7,0.01,20861387
"dipole","multistart_eb","matern05","Matern 0.5",0.99,0.997620464009518,0.627627239473197,"Matern 0.5",7,0.01,20861387
"dipole","multistart_eb","matern15","Matern 1.5",0.5,0.904818560380726,0.105569477443586,"Matern 1.5",7,0.01,20861387
"dipole","multistart_eb","matern15","Matern 1.5",0.6,0.941106484235574,0.131728486323016,"Matern 1.5",7,0.01,20861387
"dipole","multistart_eb","matern15","Matern 1.5",0.7,0.957168352171327,0.162220006015118,"Matern 1.5",7,0.01,20861387
"dipole","multistart_eb","matern15","Matern 1.5",0.8,0.967876264128495,0.200585300298814,"Matern 1.5",7,0.01,20861387
"dipole","multistart_eb","matern15","Matern 1.5",0.9,0.979179060083284,0.257448445759144,"Matern 1.5",7,0.01,20861387
"dipole","multistart_eb","matern15","Matern 1.5",0.95,0.980963712076145,0.306768744218857,"Matern 1.5",7,0.01,20861387
"dipole","multistart_eb","matern15","Matern 1.5",0.975,0.983938132064248,0.350818844356187,"Matern 1.5",7,0.01,20861387
"dipole","multistart_eb","matern15","Matern 1.5",0.99,0.988102320047591,0.403162469823272,"Matern 1.5",7,0.01,20861387
"dipole","multistart_eb","matern25","Matern 2.5",0.5,0.867935752528257,0.0906897911604447,"Matern 2.5",7,0.01,20861387
"dipole","multistart_eb","matern25","Matern 2.5",0.6,0.908982748364069,0.113161769896036,"Matern 2.5",7,0.01,20861387
"dipole","multistart_eb","matern25","Matern 2.5",0.7,0.939916716240333,0.139355605652389,"Matern 2.5",7,0.01,20861387
"dipole","multistart_eb","matern25","Matern 2.5",0.8,0.958953004164188,0.17231343220085,"Matern 2.5",7,0.01,20861387
"dipole","multistart_eb","matern25","Matern 2.5",0.9,0.970255800118977,0.221161895898882,"Matern 2.5",7,0.01,20861387
"dipole","multistart_eb","matern25","Matern 2.5",0.95,0.979179060083284,0.263530653191182,"Matern 2.5",7,0.01,20861387
"dipole","multistart_eb","matern25","Matern 2.5",0.975,0.980963712076145,0.301372030062503,"Matern 2.5",7,0.01,20861387
"dipole","multistart_eb","matern25","Matern 2.5",0.99,0.983343248066627,0.346337985915862,"Matern 2.5",7,0.01,20861387
"ring","multistart_eb","rbf","RBF",0.5,0.491374182034503,0.104357677496655,"RBF",7,0.01,20861387
"ring","multistart_eb","rbf","RBF",0.6,0.549077929803688,0.130216415063396,"RBF",7,0.01,20861387
"ring","multistart_eb","rbf","RBF",0.7,0.58953004164188,0.160357931867927,"RBF",7,0.01,20861387
"ring","multistart_eb","rbf","RBF",0.8,0.623438429506246,0.198282842598509,"RBF",7,0.01,20861387
"ring","multistart_eb","rbf","RBF",0.9,0.675193337299227,0.254493273293929,"RBF",7,0.01,20861387
"ring","multistart_eb","rbf","RBF",0.95,0.696609161213563,0.303247439037033,"RBF",7,0.01,20861387
"ring","multistart_eb","rbf","RBF",0.975,0.718619869125521,0.346791901462581,"RBF",7,0.01,20861387
"ring","multistart_eb","rbf","RBF",0.99,0.747174301011303,0.398534690361187,"RBF",7,0.01,20861387
"ring","multistart_eb","matern05","Matern 0.5",0.5,0.655562165377751,0.204651525657492,"Matern 0.5",7,0.01,20861387
"ring","multistart_eb","matern05","Matern 0.5",0.6,0.698393813206425,0.255362026519106,"Matern 0.5",7,0.01,20861387
"ring","multistart_eb","matern05","Matern 0.5",0.7,0.749553837001785,0.314471308630869,"Matern 0.5",7,0.01,20861387
"ring","multistart_eb","matern05","Matern 0.5",0.8,0.809042236763831,0.388844282691034,"Matern 0.5",7,0.01,20861387
"ring","multistart_eb","matern05","Matern 0.5",0.9,0.8720999405116,0.499076233761919,"Matern 0.5",7,0.01,20861387
"ring","multistart_eb","matern05","Matern 0.5",0.95,0.898869720404521,0.594686011986471,"Matern 0.5",7,0.01,20861387
"ring","multistart_eb","matern05","Matern 0.5",0.975,0.923854848304581,0.680079256480718,"Matern 0.5",7,0.01,20861387
"ring","multistart_eb","matern05","Matern 0.5",0.99,0.941106484235574,0.78154989998189,"Matern 0.5",7,0.01,20861387
"ring","multistart_eb","matern15","Matern 1.5",0.5,0.580606781677573,0.140424174645996,"Matern 1.5",7,0.01,20861387
"ring","multistart_eb","matern15","Matern 1.5",0.6,0.61511005353956,0.175219811797977,"Matern 1.5",7,0.01,20861387
"ring","multistart_eb","matern15","Matern 1.5",0.7,0.658536585365854,0.215778376547468,"Matern 1.5",7,0.01,20861387
"ring","multistart_eb","matern15","Matern 1.5",0.8,0.700178465199286,0.26681031224799,"Matern 1.5",7,0.01,20861387
"ring","multistart_eb","matern15","Matern 1.5",0.9,0.747769185008923,0.342447328385622,"Matern 1.5",7,0.01,20861387
"ring","multistart_eb","matern15","Matern 1.5",0.95,0.79535990481856,0.408051159835867,"Matern 1.5",7,0.01,20861387
"ring","multistart_eb","matern15","Matern 1.5",0.975,0.83283759666865,0.466644790349607,"Matern 1.5",7,0.01,20861387
"ring","multistart_eb","matern15","Matern 1.5",0.99,0.870910172516359,0.536270126973276,"Matern 1.5",7,0.01,20861387
"ring","multistart_eb","matern25","Matern 2.5",0.5,0.549672813801309,0.125514398874379,"Matern 2.5",7,0.01,20861387
"ring","multistart_eb","matern25","Matern 2.5",0.6,0.593694229625223,0.156615550022974,"Matern 2.5",7,0.01,20861387
"ring","multistart_eb","matern25","Matern 2.5",0.7,0.62819750148721,0.192867740121819,"Matern 2.5",7,0.01,20861387
"ring","multistart_eb","matern25","Matern 2.5",0.8,0.673408685306365,0.238481273183304,"Matern 2.5",7,0.01,20861387
"ring","multistart_eb","matern25","Matern 2.5",0.9,0.716835217132659,0.306087400383976,"Matern 2.5",7,0.01,20861387
"ring","multistart_eb","matern25","Matern 2.5",0.95,0.753123140987507,0.364725633359828,"Matern 2.5",7,0.01,20861387
"ring","multistart_eb","matern25","Matern 2.5",0.975,0.788221296847115,0.417097985416299,"Matern 2.5",7,0.01,20861387
"ring","multistart_eb","matern25","Matern 2.5",0.99,0.826888756692445,0.479330733408422,"Matern 2.5",7,0.01,20861387
"edge","multistart_eb","rbf","RBF",0.5,0.35930993456276,0.131347745957315,"RBF",7,0.01,20861387
"edge","multistart_eb","rbf","RBF",0.6,0.427126710291493,0.163894339309798,"RBF",7,0.01,20861387
"edge","multistart_eb","rbf","RBF",0.7,0.494943486020226,0.201831368831526,"RBF",7,0.01,20861387
"edge","multistart_eb","rbf","RBF",0.8,0.573468173706127,0.249564814607511,"RBF",7,0.01,20861387
"edge","multistart_eb","rbf","RBF",0.9,0.651992861392028,0.320312971793838,"RBF",7,0.01,20861387
"edge","multistart_eb","rbf","RBF",0.95,0.711481261154075,0.381676447198811,"RBF",7,0.01,20861387
"edge","multistart_eb","rbf","RBF",0.975,0.760856632956573,0.43648283160404,"RBF",7,0.01,20861387
"edge","multistart_eb","rbf","RBF",0.99,0.79535990481856,0.501607878983472,"RBF",7,0.01,20861387
"edge","multistart_eb","matern05","Matern 0.5",0.5,0.656157049375372,0.275264963722097,"Matern 0.5",7,0.01,20861387
"edge","multistart_eb","matern05","Matern 0.5",0.6,0.73051754907793,0.343472733662514,"Matern 0.5",7,0.01,20861387
"edge","multistart_eb","matern05","Matern 0.5",0.7,0.797144556811422,0.422977219856106,"Matern 0.5",7,0.01,20861387
"edge","multistart_eb","matern05","Matern 0.5",0.8,0.856632956573468,0.523012017743899,"Matern 0.5",7,0.01,20861387
"edge","multistart_eb","matern05","Matern 0.5",0.9,0.898274836406901,0.671278657413742,"Matern 0.5",7,0.01,20861387
"edge","multistart_eb","matern05","Matern 0.5",0.95,0.929208804283165,0.799877855733453,"Matern 0.5",7,0.01,20861387
"edge","multistart_eb","matern05","Matern 0.5",0.975,0.947055324211779,0.914735383779252,"Matern 0.5",7,0.01,20861387
"edge","multistart_eb","matern05","Matern 0.5",0.99,0.963712076145152,1.05121769395247,"Matern 0.5",7,0.01,20861387
"edge","multistart_eb","matern15","Matern 1.5",0.5,0.486020226055919,0.170119317090825,"Matern 1.5",7,0.01,20861387
"edge","multistart_eb","matern15","Matern 1.5",0.6,0.558001189767995,0.212273098980287,"Matern 1.5",7,0.01,20861387
"edge","multistart_eb","matern15","Matern 1.5",0.7,0.637120761451517,0.261408480083729,"Matern 1.5",7,0.01,20861387
"edge","multistart_eb","matern15","Matern 1.5",0.8,0.701963117192148,0.323232009209547,"Matern 1.5",7,0.01,20861387
"edge","multistart_eb","matern15","Matern 1.5",0.9,0.790600832837597,0.41486379244459,"Matern 1.5",7,0.01,20861387
"edge","multistart_eb","matern15","Matern 1.5",0.95,0.836406900654372,0.494340698988583,"Matern 1.5",7,0.01,20861387
"edge","multistart_eb","matern15","Matern 1.5",0.975,0.854253420582986,0.565324975264361,"Matern 1.5",7,0.01,20861387
"edge","multistart_eb","matern15","Matern 1.5",0.99,0.8720999405116,0.649673804434958,"Matern 1.5",7,0.01,20861387
"edge","multistart_eb","matern25","Matern 2.5",0.5,0.433670434265318,0.151373233143341,"Matern 2.5",7,0.01,20861387
"edge","multistart_eb","matern25","Matern 2.5",0.6,0.51219512195122,0.188881932113843,"Matern 2.5",7,0.01,20861387
"edge","multistart_eb","matern25","Matern 2.5",0.7,0.581201665675193,0.232602901763559,"Matern 2.5",7,0.01,20861387
"edge","multistart_eb","matern25","Matern 2.5",0.8,0.659726353361095,0.287613864940128,"Matern 2.5",7,0.01,20861387
"edge","multistart_eb","matern25","Matern 2.5",0.9,0.742415229030339,0.3691483991963,"Matern 2.5",7,0.01,20861387
"edge","multistart_eb","matern25","Matern 2.5",0.95,0.800118976799524,0.439867448094035,"Matern 2.5",7,0.01,20861387
"edge","multistart_eb","matern25","Matern 2.5",0.975,0.822129684711481,0.503029701422786,"Matern 2.5",7,0.01,20861387
"edge","multistart_eb","matern25","Matern 2.5",0.99,0.84651992861392,0.578083817567585,"Matern 2.5",7,0.01,20861387
"sine","multistart_eb","rbf","RBF",0.5,0.32064247471743,0.0496089383563619,"RBF",7,0.01,20861387
"sine","multistart_eb","rbf","RBF",0.6,0.400951814396193,0.061901512785904,"RBF",7,0.01,20861387
"sine","multistart_eb","rbf","RBF",0.7,0.484235574063058,0.0762300095960321,"RBF",7,0.01,20861387
"sine","multistart_eb","rbf","RBF",0.8,0.601427721594289,0.0942585303885178,"RBF",7,0.01,20861387
"sine","multistart_eb","rbf","RBF",0.9,0.733491969066032,0.120979514011817,"RBF",7,0.01,20861387
"sine","multistart_eb","rbf","RBF",0.95,0.836406900654372,0.144155982298427,"RBF",7,0.01,20861387
"sine","multistart_eb","rbf","RBF",0.975,0.898274836406901,0.164855892492377,"RBF",7,0.01,20861387
"sine","multistart_eb","rbf","RBF",0.99,0.940511600237954,0.189453074860099,"RBF",7,0.01,20861387
"sine","multistart_eb","matern05","Matern 0.5",0.5,0.764425936942296,0.200038561043239,"Matern 0.5",7,0.01,20861387
"sine","multistart_eb","matern05","Matern 0.5",0.6,0.862581796549673,0.249606017672498,"Matern 0.5",7,0.01,20861387
"sine","multistart_eb","matern05","Matern 0.5",0.7,0.93634741225461,0.307382942129562,"Matern 0.5",7,0.01,20861387
"sine","multistart_eb","matern05","Matern 0.5",0.8,0.972635336109459,0.380079506026186,"Matern 0.5",7,0.01,20861387
"sine","multistart_eb","matern05","Matern 0.5",0.9,0.993456276026175,0.487826764700978,"Matern 0.5",7,0.01,20861387
"sine","multistart_eb","matern05","Matern 0.5",0.95,0.996430696014277,0.581281442823983,"Matern 0.5",7,0.01,20861387
"sine","multistart_eb","matern05","Matern 0.5",0.975,0.998215348007139,0.664749873838913,"Matern 0.5",7,0.01,20861387
"sine","multistart_eb","matern05","Matern 0.5",0.99,0.99940511600238,0.763933309920778,"Matern 0.5",7,0.01,20861387
"sine","multistart_eb","matern15","Matern 1.5",0.5,0.502676977989292,0.0867668101678872,"Matern 1.5",7,0.01,20861387
"sine","multistart_eb","matern15","Matern 1.5",0.6,0.609161213563355,0.108266715373295,"Matern 1.5",7,0.01,20861387
"sine","multistart_eb","matern15","Matern 1.5",0.7,0.729327781082689,0.133327480709269,"Matern 1.5",7,0.01,20861387
"sine","multistart_eb","matern15","Matern 1.5",0.8,0.839381320642475,0.164859645940715,"Matern 1.5",7,0.01,20861387
"sine","multistart_eb","matern15","Matern 1.5",0.9,0.933372992266508,0.211595064805906,"Matern 1.5",7,0.01,20861387
"sine","multistart_eb","matern15","Matern 1.5",0.95,0.971445568114218,0.252131070832499,"Matern 1.5",7,0.01,20861387
"sine","multistart_eb","matern15","Matern 1.5",0.975,0.990481856038073,0.288335537966805,"Matern 1.5",7,0.01,20861387
"sine","multistart_eb","matern15","Matern 1.5",0.99,1,0.3313563951727,"Matern 1.5",7,0.01,20861387
"sine","multistart_eb","matern25","Matern 2.5",0.5,0.414039262343843,0.0679686632286476,"Matern 2.5",7,0.01,20861387
"sine","multistart_eb","matern25","Matern 2.5",0.6,0.521713265913147,0.0848105848519811,"Matern 2.5",7,0.01,20861387
"sine","multistart_eb","matern25","Matern 2.5",0.7,0.637120761451517,0.104441901435789,"Matern 2.5",7,0.01,20861387
"sine","multistart_eb","matern25","Matern 2.5",0.8,0.760856632956573,0.129142580362896,"Matern 2.5",7,0.01,20861387
"sine","multistart_eb","matern25","Matern 2.5",0.9,0.88459250446163,0.165752707432816,"Matern 2.5",7,0.01,20861387
"sine","multistart_eb","matern25","Matern 2.5",0.95,0.938132064247472,0.197506532852061,"Matern 2.5",7,0.01,20861387
"sine","multistart_eb","matern25","Matern 2.5",0.975,0.966686496133254,0.22586725314664,"Matern 2.5",7,0.01,20861387
"sine","multistart_eb","matern25","Matern 2.5",0.99,0.984533016061868,0.259567583371727,"Matern 2.5",7,0.01,20861387
"spike","multistart_eb","rbf","RBF",0.5,0.838786436644854,0.0303432980291015,"RBF",8,0.01,20961387
"spike","multistart_eb","rbf","RBF",0.6,0.863176680547293,0.0378620489199412,"RBF",8,0.01,20961387
"spike","multistart_eb","rbf","RBF",0.7,0.882212968471148,0.0466260713607277,"RBF",8,0.01,20961387
"spike","multistart_eb","rbf","RBF",0.8,0.905413444378346,0.0576532127903748,"RBF",8,0.01,20961387
"spike","multistart_eb","rbf","RBF",0.9,0.921475312314099,0.0739970975130868,"RBF",8,0.01,20961387
"spike","multistart_eb","rbf","RBF",0.95,0.933372992266508,0.0881729800814838,"RBF",8,0.01,20961387
"spike","multistart_eb","rbf","RBF",0.975,0.942296252230815,0.100834076347619,"RBF",8,0.01,20961387
"spike","multistart_eb","rbf","RBF",0.99,0.94824509220702,0.115878938422645,"RBF",8,0.01,20961387
"spike","multistart_eb","matern05","Matern 0.5",0.5,0.918500892325996,0.0540896971800618,"Matern 0.5",8,0.01,20961387
"spike","multistart_eb","matern05","Matern 0.5",0.6,0.932183224271267,0.0674925566341593,"Matern 0.5",8,0.01,20961387
"spike","multistart_eb","matern05","Matern 0.5",0.7,0.943486020226056,0.0831152262413576,"Matern 0.5",8,0.01,20961387
"spike","multistart_eb","matern05","Matern 0.5",0.8,0.955978584176086,0.10277211192726,"Matern 0.5",8,0.01,20961387
"spike","multistart_eb","matern05","Matern 0.5",0.9,0.966091612135634,0.13190657761881,"Matern 0.5",8,0.01,20961387
"spike","multistart_eb","matern05","Matern 0.5",0.95,0.971445568114218,0.157176381667445,"Matern 0.5",8,0.01,20961387
"spike","multistart_eb","matern05","Matern 0.5",0.975,0.977394408090422,0.179745940927155,"Matern 0.5",8,0.01,20961387
"spike","multistart_eb","matern05","Matern 0.5",0.99,0.983343248066627,0.206564780229775,"Matern 0.5",8,0.01,20961387
"spike","multistart_eb","matern15","Matern 1.5",0.5,0.879833432480666,0.0410042357708474,"Matern 1.5",8,0.01,20961387
"spike","multistart_eb","matern15","Matern 1.5",0.6,0.901249256395003,0.0511646551799234,"Matern 1.5",8,0.01,20961387
"spike","multistart_eb","matern15","Matern 1.5",0.7,0.917906008328376,0.0630078649100704,"Matern 1.5",8,0.01,20961387
"spike","multistart_eb","matern15","Matern 1.5",0.8,0.931588340273647,0.0779093270591774,"Matern 1.5",8,0.01,20961387
"spike","multistart_eb","matern15","Matern 1.5",0.9,0.94824509220702,0.0999955387141825,"Matern 1.5",8,0.01,20961387
"spike","multistart_eb","matern15","Matern 1.5",0.95,0.957168352171327,0.119152033520282,"Matern 1.5",8,0.01,20961387
"spike","multistart_eb","matern15","Matern 1.5",0.975,0.96192742415229,0.136261530843746,"Matern 1.5",8,0.01,20961387
"spike","multistart_eb","matern15","Matern 1.5",0.99,0.967281380130875,0.156592315950645,"Matern 1.5",8,0.01,20961387
"spike","multistart_eb","matern25","Matern 2.5",0.5,0.867340868530637,0.0370765880564713,"Matern 2.5",8,0.01,20961387
"spike","multistart_eb","matern25","Matern 2.5",0.6,0.889351576442594,0.0462637775706609,"Matern 2.5",8,0.01,20961387
"spike","multistart_eb","matern25","Matern 2.5",0.7,0.908387864366449,0.0569725689961371,"Matern 2.5",8,0.01,20961387
"spike","multistart_eb","matern25","Matern 2.5",0.8,0.92325996430696,0.0704466738820119,"Matern 2.5",8,0.01,20961387
"spike","multistart_eb","matern25","Matern 2.5",0.9,0.939916716240333,0.0904173270564056,"Matern 2.5",8,0.01,20961387
"spike","multistart_eb","matern25","Matern 2.5",0.95,0.951219512195122,0.107738890382228,"Matern 2.5",8,0.01,20961387
"spike","multistart_eb","matern25","Matern 2.5",0.975,0.956573468173706,0.123209530724374,"Matern 2.5",8,0.01,20961387
"spike","multistart_eb","matern25","Matern 2.5",0.99,0.96192742415229,0.14159290332241,"Matern 2.5",8,0.01,20961387
"mixture","multistart_eb","rbf","RBF",0.5,0.644854253420583,0.0490150442392182,"RBF",8,0.01,20961387
"mixture","multistart_eb","rbf","RBF",0.6,0.719214753123141,0.0611604579376474,"RBF",8,0.01,20961387
"mixture","multistart_eb","rbf","RBF",0.7,0.778703152885187,0.0753174209426793,"RBF",8,0.01,20961387
"mixture","multistart_eb","rbf","RBF",0.8,0.828673408685306,0.0931301130398895,"RBF",8,0.01,20961387
"mixture","multistart_eb","rbf","RBF",0.9,0.895895300416419,0.119531206024446,"RBF",8,0.01,20961387
"mixture","multistart_eb","rbf","RBF",0.95,0.913146936347412,0.14243021688851,"RBF",8,0.01,20961387
"mixture","multistart_eb","rbf","RBF",0.975,0.923854848304581,0.162882317810645,"RBF",8,0.01,20961387
"mixture","multistart_eb","rbf","RBF",0.99,0.939321832242713,0.187185034656821,"RBF",8,0.01,20961387
"mixture","multistart_eb","matern05","Matern 0.5",0.5,0.894110648423557,0.116067333869184,"Matern 0.5",8,0.01,20961387
"mixture","multistart_eb","matern05","Matern 0.5",0.6,0.93634741225461,0.144827601427752,"Matern 0.5",8,0.01,20961387
"mixture","multistart_eb","matern05","Matern 0.5",0.7,0.958953004164188,0.178351205806425,"Matern 0.5",8,0.01,20961387
"mixture","multistart_eb","matern05","Matern 0.5",0.8,0.9738251041047,0.220531554979743,"Matern 0.5",8,0.01,20961387
"mixture","multistart_eb","matern05","Matern 0.5",0.9,0.986317668054729,0.283049186484767,"Matern 0.5",8,0.01,20961387
"mixture","multistart_eb","matern05","Matern 0.5",0.95,0.989886972040452,0.337273908312251,"Matern 0.5",8,0.01,20961387
"mixture","multistart_eb","matern05","Matern 0.5",0.975,0.991671624033314,0.385704361918907,"Matern 0.5",8,0.01,20961387
"mixture","multistart_eb","matern05","Matern 0.5",0.99,0.992266508030934,0.443253051181465,"Matern 0.5",8,0.01,20961387
"mixture","multistart_eb","matern15","Matern 1.5",0.5,0.770374776918501,0.0686125891418441,"Matern 1.5",8,0.01,20961387
"mixture","multistart_eb","matern15","Matern 1.5",0.6,0.828078524687686,0.0856140688504207,"Matern 1.5",8,0.01,20961387
"mixture","multistart_eb","matern15","Matern 1.5",0.7,0.880428316478287,0.105431369869673,"Matern 1.5",8,0.01,20961387
"mixture","multistart_eb","matern15","Matern 1.5",0.8,0.916716240333135,0.130366059684727,"Matern 1.5",8,0.01,20961387
"mixture","multistart_eb","matern15","Matern 1.5",0.9,0.946460440214158,0.167323026141886,"Matern 1.5",8,0.01,20961387
"mixture","multistart_eb","matern15","Matern 1.5",0.95,0.958358120166568,0.199377683004025,"Matern 1.5",8,0.01,20961387
"mixture","multistart_eb","matern15","Matern 1.5",0.975,0.968471148126115,0.228007088922936,"Matern 1.5",8,0.01,20961387
"mixture","multistart_eb","matern15","Matern 1.5",0.99,0.976799524092802,0.26202669151391,"Matern 1.5",8,0.01,20961387
"mixture","multistart_eb","matern25","Matern 2.5",0.5,0.728138013087448,0.0594839699225374,"Matern 2.5",8,0.01,20961387
"mixture","multistart_eb","matern25","Matern 2.5",0.6,0.792980368828079,0.0742234735657083,"Matern 2.5",8,0.01,20961387
"mixture","multistart_eb","matern25","Matern 2.5",0.7,0.847709696609161,0.0914041652218427,"Matern 2.5",8,0.01,20961387
"mixture","multistart_eb","matern25","Matern 2.5",0.8,0.891136228435455,0.113021398408018,"Matern 2.5",8,0.01,20961387
"mixture","multistart_eb","matern25","Matern 2.5",0.9,0.926234384295062,0.145061394400899,"Matern 2.5",8,0.01,20961387
"mixture","multistart_eb","matern25","Matern 2.5",0.95,0.942891136228435,0.172851312672645,"Matern 2.5",8,0.01,20961387
"mixture","multistart_eb","matern25","Matern 2.5",0.975,0.953599048185604,0.19767169537326,"Matern 2.5",8,0.01,20961387
"mixture","multistart_eb","matern25","Matern 2.5",0.99,0.964306960142772,0.227165131528463,"Matern 2.5",8,0.01,20961387
"dipole","multistart_eb","rbf","RBF",0.5,0.80725758477097,0.0731629658210789,"RBF",8,0.01,20961387
"dipole","multistart_eb","rbf","RBF",0.6,0.853063652587745,0.0912919811283844,"RBF",8,0.01,20961387
"dipole","multistart_eb","rbf","RBF",0.7,0.88459250446163,0.112423562595747,"RBF",8,0.01,20961387
"dipole","multistart_eb","rbf","RBF",0.8,0.918500892325996,0.139011917320659,"RBF",8,0.01,20961387
