"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"dipole","multistart_eb","matern15","log_ell",-2.26011741796055,"ell",0.104338232852974
"dipole","multistart_eb","matern15","log_sigma_f",-1.78548822137074,"sigma_f",0.167715158883868
"dipole","multistart_eb","matern15","log_sigma_n",-7.38444157973758,"sigma_n",0.000620837254927065
"dipole","multistart_eb","matern25","log_ell",-2.20987274514007,"ell",0.109714609344446
"dipole","multistart_eb","matern25","log_sigma_f",-1.83615155002552,"sigma_f",0.159429804624608
"dipole","multistart_eb","matern25","log_sigma_n",-7.37134822040043,"sigma_n",0.000629019550166899
"ring","multistart_eb","rbf","log_ell",-1.1143880769169,"ell",0.328115999234487
"ring","multistart_eb","rbf","log_sigma_f",-1.75308757975627,"sigma_f",0.173238229995076
"ring","multistart_eb","rbf","log_sigma_n",-6.56478735090323,"sigma_n",0.00140912356790184
"ring","multistart_eb","matern05","log_ell",-1.34573182551554,"ell",0.260349108005377
"ring","multistart_eb","matern05","log_sigma_f",-1.5105660841333,"sigma_f",0.220784959714728
"ring","multistart_eb","matern05","log_sigma_n",-6.66978039679289,"sigma_n",0.00126867732602772
"ring","multistart_eb","matern15","log_ell",-1.21108892706251,"ell",0.297872741073718
"ring","multistart_eb","matern15","log_sigma_f",-1.6807888525088,"sigma_f",0.186227012434762
"ring","multistart_eb","matern15","log_sigma_n",-6.61368745875232,"sigma_n",0.00134187490684557
"ring","multistart_eb","matern25","log_ell",-1.15812329394906,"ell",0.314075054693842
"ring","multistart_eb","matern25","log_sigma_f",-1.72240022472919,"sigma_f",0.178636864309769
"ring","multistart_eb","matern25","log_sigma_n",-6.59257902923225,"sigma_n",0.00137050084010194
"edge","multistart_eb","rbf","log_ell",-1.1251304802102,"ell",0.324610109399665
"edge","multistart_eb","rbf","log_sigma_f",-0.665264116708586,"sigma_f",0.514137717410855
"edge","multistart_eb","rbf","log_sigma_n",-5.40344342262611,"sigma_n",0.00450105519180398
"edge","multistart_eb","matern05","log_ell",-0.355831000298545,"ell",0.700591009902577
"edge","multistart_eb","matern05","log_sigma_f",-0.55909462790984,"sigma_f",0.571726454773179
"edge","multistart_eb","matern05","log_sigma_n",-5.41166056650293,"sigma_n",0.00446422091722076
"edge","multistart_eb","matern15","log_ell",-0.740737920093821,"ell",0.476761973444265
"edge","multistart_eb","matern15","log_sigma_f",-0.637589042208444,"sigma_f",0.528565237554508
"edge","multistart_eb","matern15","log_sigma_n",-5.40273227651094,"sigma_n",0.00450425723814425
"edge","multistart_eb","matern25","log_ell",-0.867385542108577,"ell",0.420048313528974
"edge","multistart_eb","matern25","log_sigma_f",-0.653683307132503,"sigma_f",0.520126458716809
"edge","multistart_eb","matern25","log_sigma_n",-5.40127875283038,"sigma_n",0.00451080904315157
"sine","multistart_eb","rbf","log_ell",-1.46694088564357,"ell",0.230629930479362
"sine","multistart_eb","rbf","log_sigma_f",-0.609447082988077,"sigma_f",0.543651380084623
"sine","multistart_eb","rbf","log_sigma_n",-6.08381815032877,"sigma_n",0.00227945670810608
"sine","multistart_eb","matern05","log_ell",-1.6485896373431,"ell",0.192320959735389
"sine","multistart_eb","matern05","log_sigma_f",-0.483148274838865,"sigma_f",0.616838354984794
"sine","multistart_eb","matern05","log_sigma_n",-6.17232917768038,"sigma_n",0.0020863708084462
"sine","multistart_eb","matern15","log_ell",-1.45910066465648,"ell",0.232445226964653
"sine","multistart_eb","matern15","log_sigma_f",-0.583476494884937,"sigma_f",0.557955262310986
"sine","multistart_eb","matern15","log_sigma_n",-6.11973107083787,"sigma_n",0.00219904727146913
"sine","multistart_eb","matern25","log_ell",-1.43573926055765,"ell",0.237939399767628
"sine","multistart_eb","matern25","log_sigma_f",-0.593256008002111,"sigma_f",0.552525325847869
"sine","multistart_eb","matern25","log_sigma_n",-6.10583721791167,"sigma_n",0.00222981374836291
