"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"dipole","multistart_eb","rbf","log_ell",-2.31945229004864,"ell",0.0983274257682036
"dipole","multistart_eb","rbf","log_sigma_f",-1.81423723958481,"sigma_f",0.162962162082685
"dipole","multistart_eb","rbf","log_sigma_n",-9.21212764467111,"sigma_n",9.98214323525814e-05
"dipole","multistart_eb","matern05","log_ell",-2.22146963463437,"ell",0.108449610347971
"dipole","multistart_eb","matern05","log_sigma_f",-1.65370335061826,"sigma_f",0.191339995812305
"dipole","multistart_eb","matern05","log_sigma_n",-14.3579809503241,"sigma_n",5.81310412289455e-07
"dipole","multistart_eb","matern15","log_ell",-2.26209845795766,"ell",0.104131739244046
"dipole","multistart_eb","matern15","log_sigma_f",-1.73629342042235,"sigma_f",0.176172188154345
"dipole","multistart_eb","matern15","log_sigma_n",-14.3579809503241,"sigma_n",5.81310412289455e-07
"dipole","multistart_eb","matern25","log_ell",-2.29896144509141,"ell",0.100363022125213
"dipole","multistart_eb","matern25","log_sigma_f",-1.75893230943462,"sigma_f",0.172228652598287
"dipole","multistart_eb","matern25","log_sigma_n",-14.3579809503241,"sigma_n",5.81310412289455e-07
"ring","multistart_eb","rbf","log_ell",-2.13100244140033,"ell",0.118718226118333
"ring","multistart_eb","rbf","log_sigma_f",-1.54532234720512,"sigma_f",0.213243121818593
"ring","multistart_eb","rbf","log_sigma_n",-8.4225483713503,"sigma_n",0.000219853669544151
"ring","multistart_eb","matern05","log_ell",-1.95423380339185,"ell",0.141672984479852
"ring","multistart_eb","matern05","log_sigma_f",-1.39984244173683,"sigma_f",0.246635820391945
"ring","multistart_eb","matern05","log_sigma_n",-9.94063936743201,"sigma_n",4.81764923030814e-05
"ring","multistart_eb","matern15","log_ell",-2.02941568914816,"ell",0.131412284343332
"ring","multistart_eb","matern15","log_sigma_f",-1.49560235415529,"sigma_f",0.224113568325611
"ring","multistart_eb","matern15","log_sigma_n",-8.66387702711526,"sigma_n",0.00017271339266103
"ring","multistart_eb","matern25","log_ell",-2.05832560786747,"ell",0.127667556583307
"ring","multistart_eb","matern25","log_sigma_f",-1.51798392434674,"sigma_f",0.219153271445339
"ring","multistart_eb","matern25","log_sigma_n",-8.55752647284272,"sigma_n",0.000192093855846427
"edge","multistart_eb","rbf","log_ell",-1.49990596428114,"ell",0.223151143340007
"edge","multistart_eb","rbf","log_sigma_f",-0.694372039049262,"sigma_f",0.499387945671833
"edge","multistart_eb","rbf","log_sigma_n",-7.44385922964717,"sigma_n",0.000585023096890814
"edge","multistart_eb","matern05","log_ell",-0.216900958964926,"ell",0.805009694350284
"edge","multistart_eb","matern05","log_sigma_f",-0.563985250362939,"sigma_f",0.568937182734191
"edge","multistart_eb","matern05","log_sigma_n",-7.60575974001368,"sigma_n",0.000497577248519291
"edge","multistart_eb","matern15","log_ell",-0.97370442028658,"ell",0.377681353024982
"edge","multistart_eb","matern15","log_sigma_f",-0.642560697506996,"sigma_f",0.525943914946152
"edge","multistart_eb","matern15","log_sigma_n",-7.49297807840111,"sigma_n",0.000556981752776077
"edge","multistart_eb","matern25","log_ell",-1.16856607618479,"ell",0.310812303045141
"edge","multistart_eb","matern25","log_sigma_f",-0.664171005816836,"sigma_f",0.514700034230944
"edge","multistart_eb","matern25","log_sigma_n",-7.47188543603468,"sigma_n",0.000568854745903417
"sine","multistart_eb","rbf","log_ell",-1.18213244447848,"ell",0.306624181902596
"sine","multistart_eb","rbf","log_sigma_f",-0.603280217656197,"sigma_f",0.547014363809053
"sine","multistart_eb","rbf","log_sigma_n",-8.45536114147421,"sigma_n",0.000212756733439085
"sine","multistart_eb","matern05","log_ell",0.163445492341237,"ell",1.17756116733579
"sine","multistart_eb","matern05","log_sigma_f",-0.460063586571676,"sigma_f",0.631243505620345
"sine","multistart_eb","matern05","log_sigma_n",-12.7740922998477,"sigma_n",2.83323242111421e-06
"sine","multistart_eb","matern15","log_ell",-0.459471784829232,"ell",0.631617187188673
"sine","multistart_eb","matern15","log_sigma_f",-0.312195800471526,"sigma_f",0.731838219930311
"sine","multistart_eb","matern15","log_sigma_n",-8.54006073238206,"sigma_n",0.000195478387918325
"sine","multistart_eb","matern25","log_ell",-0.715942134284515,"ell",0.488731444175548
"sine","multistart_eb","matern25","log_sigma_f",-0.360676962257693,"sigma_f",0.697204185358947
"sine","multistart_eb","matern25","log_sigma_n",-8.46866787267728,"sigma_n",0.000209944389823976
