"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"edge","multistart_eb","matern25","log_sigma_n",-5.32842909575028,"sigma_n",0.00485168556250116
"sine","multistart_eb","rbf","log_ell",-1.67560829497826,"ell",0.187194275504111
"sine","multistart_eb","rbf","log_sigma_f",-0.638611667864848,"sigma_f",0.528024989464361
"sine","multistart_eb","rbf","log_sigma_n",-6.00582434490344,"sigma_n",0.00246435703090009
"sine","multistart_eb","matern05","log_ell",-1.99988265683631,"ell",0.135351164838687
"sine","multistart_eb","matern05","log_sigma_f",-0.434336375653441,"sigma_f",0.647694350228106
"sine","multistart_eb","matern05","log_sigma_n",-6.08020011753328,"sigma_n",0.00228771879446896
"sine","multistart_eb","matern15","log_ell",-1.75531923626656,"ell",0.172852052838932
"sine","multistart_eb","matern15","log_sigma_f",-0.595848316335515,"sigma_f",0.551094864740447
"sine","multistart_eb","matern15","log_sigma_n",-6.02810542177136,"sigma_n",0.00241005569504033
"sine","multistart_eb","matern25","log_ell",-1.70233598996281,"ell",0.182257275224501
"sine","multistart_eb","matern25","log_sigma_f",-0.621766577252673,"sigma_f",0.53699495610115
"sine","multistart_eb","matern25","log_sigma_n",-6.01660477139317,"sigma_n",0.0024379328987033
