"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"ring","multistart_eb","rbf","log_ell",-2.11274228049602,"ell",0.120905953367197
"ring","multistart_eb","rbf","log_sigma_f",-1.56195917387475,"sigma_f",0.209724781125868
"ring","multistart_eb","rbf","log_sigma_n",-8.19126586085539,"sigma_n",0.000277062939034586
"ring","multistart_eb","matern05","log_ell",-1.90496806197385,"ell",0.148827395799495
"ring","multistart_eb","matern05","log_sigma_f",-1.42270984358334,"sigma_f",0.241059896401739
"ring","multistart_eb","matern05","log_sigma_n",-8.54673277823392,"sigma_n",0.000194178488467665
"ring","multistart_eb","matern15","log_ell",-1.99497843450596,"ell",0.136016587400126
"ring","multistart_eb","matern15","log_sigma_f",-1.51570052593835,"sigma_f",0.219654257434182
"ring","multistart_eb","matern15","log_sigma_n",-8.29633057810607,"sigma_n",0.000249430415339585
"ring","multistart_eb","matern25","log_ell",-2.02945508842591,"ell",0.131407106896236
"ring","multistart_eb","matern25","log_sigma_f",-1.53681892085757,"sigma_f",0.215064150517871
"ring","multistart_eb","matern25","log_sigma_n",-8.25085705508626,"sigma_n",0.000261034740251775
"edge","multistart_eb","rbf","log_ell",-1.65663704495854,"ell",0.190779485334736
"edge","multistart_eb","rbf","log_sigma_f",-0.695367941236559,"sigma_f",0.498890851694004
"edge","multistart_eb","rbf","log_sigma_n",-7.99154537710319,"sigma_n",0.000338310861321027
"edge","multistart_eb","matern05","log_ell",0.013836372591684,"ell",1.01393253821084
"edge","multistart_eb","matern05","log_sigma_f",-0.457342435736313,"sigma_f",0.632963553606625
"edge","multistart_eb","matern05","log_sigma_n",-8.76254042084512,"sigma_n",0.000156486561474256
"edge","multistart_eb","matern15","log_ell",-1.06081231806631,"ell",0.34617449229148
"edge","multistart_eb","matern15","log_sigma_f",-0.613340171325219,"sigma_f",0.541539011723604
"edge","multistart_eb","matern15","log_sigma_n",-8.19449637538111,"sigma_n",0.000276169327375381
"edge","multistart_eb","matern25","log_ell",-1.29391232302456,"ell",0.274195938807088
"edge","multistart_eb","matern25","log_sigma_f",-0.651095426184073,"sigma_f",0.52147422725017
"edge","multistart_eb","matern25","log_sigma_n",-8.11374767683008,"sigma_n",0.000299394733345434
"sine","multistart_eb","rbf","log_ell",-1.12499971809852,"ell",0.324652558878374
"sine","multistart_eb","rbf","log_sigma_f",-0.478778759060728,"sigma_f",0.619539537040536
"sine","multistart_eb","rbf","log_sigma_n",-10.3335446609683,"sigma_n",3.25235973114788e-05
"sine","multistart_eb","matern05","log_ell",0.182321556793955,"ell",1.2
"sine","multistart_eb","matern05","log_sigma_f",-0.600556075261895,"sigma_f",0.548506540355712
"sine","multistart_eb","matern05","log_sigma_n",-15.0766773928418,"sigma_n",2.83323242111421e-07
"sine","multistart_eb","matern15","log_ell",-0.106406340016643,"ell",0.899059250092395
"sine","multistart_eb","matern15","log_sigma_f",-0.104161500833256,"sigma_f",0.9010797605372
"sine","multistart_eb","matern15","log_sigma_n",-15.0766773928418,"sigma_n",2.83323242111421e-07
"sine","multistart_eb","matern25","log_ell",-0.552290470558018,"ell",0.575629836084564
"sine","multistart_eb","matern25","log_sigma_f",-0.212397730071066,"sigma_f",0.808643011956108
"sine","multistart_eb","matern25","log_sigma_n",-15.0766773928418,"sigma_n",2.83323242111421e-07
