"source","hyper_method","kernel","parameter","optimizer_value","natural_parameter","natural_value"
"dipole","multistart_eb","matern15","log_ell",-2.53961228274027,"ell",0.0788969835836354
"dipole","multistart_eb","matern15","log_sigma_f",-1.54699284402678,"sigma_f",0.212887197229571
"dipole","multistart_eb","matern15","log_sigma_n",-7.91446265727557,"sigma_n",0.000365420191372398
"dipole","multistart_eb","matern25","log_ell",-2.48510199375125,"ell",0.0833170562595954
"dipole","multistart_eb","matern25","log_sigma_f",-1.60209209991895,"sigma_f",0.201474571836385
"dipole","multistart_eb","matern25","log_sigma_n",-7.86399482564747,"sigma_n",0.000384335447447609
"ring","multistart_eb","rbf","log_ell",-1.2048184278554,"ell",0.299746420172807
"ring","multistart_eb","rbf","log_sigma_f",-1.73946525499161,"sigma_f",0.175614284374796
"ring","multistart_eb","rbf","log_sigma_n",-6.26573716898645,"sigma_n",0.00190031205088664
"ring","multistart_eb","matern05","log_ell",-1.22828428761556,"ell",0.292794498128706
"ring","multistart_eb","matern05","log_sigma_f",-1.57836310225461,"sigma_f",0.206312534477734
"ring","multistart_eb","matern05","log_sigma_n",-6.28922171176891,"sigma_n",0.00185620404658365
"ring","multistart_eb","matern15","log_ell",-1.16032763992197,"ell",0.313383487118969
"ring","multistart_eb","matern15","log_sigma_f",-1.70505948269984,"sigma_f",0.181761574184647
"ring","multistart_eb","matern15","log_sigma_n",-6.27293652795152,"sigma_n",0.00188668015163398
"ring","multistart_eb","matern25","log_ell",-1.15991941110657,"ell",0.313511445405034
"ring","multistart_eb","matern25","log_sigma_f",-1.72544020866427,"sigma_f",0.178094635712749
"ring","multistart_eb","matern25","log_sigma_n",-6.26890191410625,"sigma_n",0.00189430755396024
"edge","multistart_eb","rbf","log_ell",-0.466139929820714,"ell",0.627419483208708
"edge","multistart_eb","rbf","log_sigma_f",-0.299665502955169,"sigma_f",0.74106606363635
"edge","multistart_eb","rbf","log_sigma_n",-5.32560459549217,"sigma_n",0.00486540852075104
"edge","multistart_eb","matern05","log_ell",0.182321556793955,"ell",1.2
"edge","multistart_eb","matern05","log_sigma_f",-0.341974803229698,"sigma_f",0.71036610341522
"edge","multistart_eb","matern05","log_sigma_n",-5.31566636827677,"sigma_n",0.00491400312828475
"edge","multistart_eb","matern15","log_ell",0.0664349715421545,"ell",1.06869146645756
"edge","multistart_eb","matern15","log_sigma_f",-0.167191403378419,"sigma_f",0.846037661372141
"edge","multistart_eb","matern15","log_sigma_n",-5.32166591402762,"sigma_n",0.00488460960376155
"edge","multistart_eb","matern25","log_ell",-0.131964667454596,"ell",0.876371958984385
"edge","multistart_eb","matern25","log_sigma_f",-0.19973887329405,"sigma_f",0.818944573458484
"edge","multistart_eb","matern25","log_sigma_n",-5.32345965080277,"sigma_n",0.0048758557532819
"sine","multistart_eb","rbf","log_ell",-1.29038715652928,"ell",0.27516423083629
"sine","multistart_eb","rbf","log_sigma_f",-0.48728769865379,"sigma_f",0.614290277033892
"sine","multistart_eb","rbf","log_sigma_n",-6.24246236922232,"sigma_n",0.00194506016501142
"sine","multistart_eb","matern05","log_ell",-1.45236990984796,"ell",0.234015035866746
"sine","multistart_eb","matern05","log_sigma_f",-0.466962137513617,"sigma_f",0.626903826100607
"sine","multistart_eb","matern05","log_sigma_n",-6.36217092931694,"sigma_n",0.00172561645121093
"sine","multistart_eb","matern15","log_ell",-1.23626087688304,"ell",0.290468286628144
"sine","multistart_eb","matern15","log_sigma_f",-0.510829037931676,"sigma_f",0.599997951504086
"sine","multistart_eb","matern15","log_sigma_n",-6.28216330859998,"sigma_n",0.00186935223111393
"sine","multistart_eb","matern25","log_ell",-1.21567513042781,"ell",0.29650976394032
"sine","multistart_eb","matern25","log_sigma_f",-0.495287750751169,"sigma_f",0.60939552804381
"sine","multistart_eb","matern25","log_sigma_n",-6.26336469613075,"sigma_n",0.00190482584195092
