"iteration","batch","batch_acceptance","gain","log_scale","scale","min_eigenvalue","max_eigenvalue","source","chain","source_label"
700,13,0.34,0.214602110453007,1.17952217660876,3.25281955822406,0.0472676241131269,0.645577261238567,"mixture",3,"Broad + sharp"
750,14,0.24,0.205268911144867,1.18075379007563,3.25682824266542,0.0467870807106449,0.638825802206297,"mixture",3,"Broad + sharp"
800,15,0.22,0.196945129270852,1.17799655826584,3.24786078060267,0.0456841651016587,0.623484980017305,"mixture",3,"Broad + sharp"
850,16,0.28,0.1894645708138,1.18671192852327,3.27629079896215,0.0452550715562088,0.618180067559255,"mixture",3,"Broad + sharp"
900,17,0.2,0.182696676564573,1.18050024152008,3.25600258324561,0.0451413874138421,0.60430498060624,"mixture",3,"Broad + sharp"
950,18,0.24,0.176537306841469,1.18155946536113,3.2594532459978,0.0460065991593211,0.591762569947986,"mixture",3,"Broad + sharp"
1000,19,0.26,0.170902273217667,1.18600292446479,3.27396871876831,0.0470750922040892,0.618639762755501,"mixture",3,"Broad + sharp"
1050,20,0.22,0.165722700866999,1.18368280665265,3.26638153061615,0.0495642134259439,0.617358965382447,"mixture",3,"Broad + sharp"
1100,21,0.2,0.160941640249306,1.17821079088417,3.24855665285828,0.0484815566123655,0.610374012077954,"mixture",3,"Broad + sharp"
1150,22,0.26,0.156511549654616,1.18228009117519,3.26180293866952,0.0483653199216728,0.609563060989667,"mixture",3,"Broad + sharp"
1200,23,0.2,0.152392396370317,1.1770987496986,3.24494613196269,0.0495238360372608,0.650621121927139,"mixture",3,"Broad + sharp"
100,1,0.68,1,1.08158868669866,2.94936144234458,0.0298843392427327,0.170869463456281,"mixture",4,"Broad + sharp"
150,2,0.3,0.659753955386447,1.12513244775416,3.08062484374041,0.0409557400507237,0.579675222191805,"mixture",4,"Broad + sharp"
200,3,0.18,0.517281857971787,1.09719922742369,2.99576380996959,0.0360078673616214,0.543988275487387,"mixture",4,"Broad + sharp"
250,4,0.22,0.435275281648062,1.09110537348061,2.97756357397582,0.0369205536799116,0.533308500302798,"mixture",4,"Broad + sharp"
300,5,0.24,0.380730787743176,1.09338975820707,2.9843732497246,0.0378748709954641,0.509620063820258,"mixture",4,"Broad + sharp"
350,6,0.14,0.341278751846537,1.0613095555335,2.89015332841973,0.0359307477084558,0.49830800925239,"mixture",4,"Broad + sharp"
400,7,0.3,0.311129489211826,1.08184410182148,2.95011485007139,0.0333640922712361,0.55362032516752,"mixture",4,"Broad + sharp"
450,8,0.36,0.287174588749259,1.11802810000388,3.05881657206033,0.0350450942734916,0.563485896830038,"mixture",4,"Broad + sharp"
500,9,0.28,0.267580520586744,1.13033680395087,3.09669930506506,0.0404119232158006,0.636857829844743,"mixture",4,"Broad + sharp"
550,10,0.26,0.251188643150958,1.1368677086728,3.11698973850254,0.0384466384885244,0.618260925066402,"mixture",4,"Broad + sharp"
600,11,0.24,0.237227148661716,1.13829107156477,3.12142950498084,0.0397117477029511,0.609852371268768,"mixture",4,"Broad + sharp"
650,12,0.26,0.225160006420102,1.14414523173169,3.13975644533438,0.0398452036591055,0.595801278816234,"mixture",4,"Broad + sharp"
700,13,0.18,0.214602110453007,1.13255671776723,3.10358134658076,0.0376592167143275,0.589021662600727,"mixture",4,"Broad + sharp"
750,14,0.28,0.205268911144867,1.14199908767989,3.13302530130109,0.038356131894285,0.609399147185072,"mixture",4,"Broad + sharp"
800,15,0.16,0.196945129270852,1.12742514811385,3.08769589623261,0.0362957491782995,0.610046875416418,"mixture",4,"Broad + sharp"
850,16,0.34,0.1894645708138,1.14750839262011,3.15033372799233,0.0378046705052818,0.674918715513828,"mixture",4,"Broad + sharp"
900,17,0.26,0.182696676564573,1.15225850621079,3.16533376879313,0.0382651907871984,0.697002864816335,"mixture",4,"Broad + sharp"
950,18,0.28,0.176537306841469,1.1603792223255,3.19114319943181,0.038378374897839,0.690372160173463,"mixture",4,"Broad + sharp"
1000,19,0.26,0.170902273217667,1.16482268142916,3.20535446393608,0.0375567486510844,0.68361577209354,"mixture",4,"Broad + sharp"
1050,20,0.28,0.165722700866999,1.17244592566904,3.22988303876105,0.0388469434377726,0.682454574736052,"mixture",4,"Broad + sharp"
1100,21,0.18,0.160941640249306,1.16375507709558,3.2019342396677,0.0375325958294137,0.66018333981415,"mixture",4,"Broad + sharp"
1150,22,0.2,0.156511549654616,1.15843368440732,3.18494074484669,0.0379222881250381,0.659952934130943,"mixture",4,"Broad + sharp"
1200,23,0.28,0.152392396370317,1.16544373464036,3.20734577791089,0.0401954680067268,0.693497712819438,"mixture",4,"Broad + sharp"
100,1,0.7,1,1.10158868669866,3.00894249570319,0.0272642594261187,0.173265248719047,"dipole",1,"Dipole"
150,2,0.54,0.659753955386447,1.30347339704691,3.68206375156894,0.045324732877501,0.35340144452329,"dipole",1,"Dipole"
200,3,0.34,0.517281857971787,1.35830527399192,3.88959591363583,0.0472393058329441,0.484008523056392,"dipole",1,"Dipole"
250,4,0.24,0.435275281648062,1.36091692568181,3.89976745986316,0.0483165038955046,0.486121716144509,"dipole",1,"Dipole"
300,5,0.24,0.380730787743176,1.36320131040827,3.90868621213748,0.0434033628065285,0.480746413257609,"dipole",1,"Dipole"
350,6,0.2,0.341278751846537,1.35159783284548,3.86359397867095,0.0428922081225511,0.49881568748649,"dipole",1,"Dipole"
400,7,0.2,0.311129489211826,1.34101943021228,3.82293873881972,0.0451986253051594,0.581404659300055,"dipole",1,"Dipole"
450,8,0.22,0.287174588749259,1.33699898596979,3.80759968235014,0.0474933004073476,0.565925198219896,"dipole",1,"Dipole"
500,9,0.14,0.267580520586744,1.31184641703464,3.71302317602312,0.0430912502728173,0.532619708629327,"dipole",1,"Dipole"
550,10,0.2,0.251188643150958,1.30330600316751,3.6814474482175,0.0428278435609701,0.642834055159404,"dipole",1,"Dipole"
600,11,0.18,0.237227148661716,1.29049573713977,3.63458790943143,0.0402399100993148,0.64139294958268,"dipole",1,"Dipole"
650,12,0.32,0.225160006420102,1.3098594976919,3.70565302282931,0.0414510703016913,0.741598287914082,"dipole",1,"Dipole"
700,13,0.2,0.214602110453007,1.3025630259365,3.67871323244214,0.0401218688897697,0.703595344650887,"dipole",1,"Dipole"
750,14,0.14,0.205268911144867,1.28326774828888,3.60841186259313,0.0404358763856312,0.666747923310065,"dipole",1,"Dipole"
800,15,0.16,0.196945129270852,1.26869380872284,3.55620444412592,0.039995965898985,0.627602694560151,"dipole",1,"Dipole"
850,16,0.08,0.1894645708138,1.23951626481751,3.45394226719382,0.0368984012965649,0.584001883161207,"dipole",1,"Dipole"
900,17,0.28,0.182696676564573,1.24792031193948,3.4830916757017,0.0361936097172408,0.57872174386212,"dipole",1,"Dipole"
950,18,0.2,0.176537306841469,1.24191804350687,3.4622478422094,0.0358018127656973,0.582905547093676,"dipole",1,"Dipole"
1000,19,0.26,0.170902273217667,1.24636150261053,3.47766642946481,0.0363448650567868,0.589582722596845,"dipole",1,"Dipole"
1050,20,0.22,0.165722700866999,1.2440413847984,3.46960718644898,0.0359190252737326,0.602888444955879,"dipole",1,"Dipole"
1100,21,0.26,0.160941640249306,1.24822586744488,3.48415611615354,0.0360594822442024,0.590197369302071,"dipole",1,"Dipole"
1150,22,0.12,0.156511549654616,1.23038355078425,3.4225420032442,0.0344214396412569,0.575350381297876,"dipole",1,"Dipole"
1200,23,0.1,0.152392396370317,1.20996296967063,3.353360474207,0.0328529925617741,0.556445003834484,"dipole",1,"Dipole"
100,1,0.66,1,1.06158868669866,2.89096017288826,0.0455965032472469,0.879768730385874,"dipole",2,"Dipole"
150,2,0.16,0.659753955386447,1.01276689400006,2.75320832144391,0.0586400627873769,0.769135439809482,"dipole",2,"Dipole"
200,3,0.26,0.517281857971787,1.02621622230733,2.79048725040478,0.0582828477462502,0.643484553520089,"dipole",2,"Dipole"
250,4,0.26,0.435275281648062,1.03753337963018,2.8222470097449,0.0504287768697337,0.748070120834024,"dipole",2,"Dipole"
300,5,0.26,0.380730787743176,1.0474323801115,2.85032316793916,0.0488955393575116,0.696247577665622,"dipole",2,"Dipole"
350,6,0.26,0.341278751846537,1.05630562765951,2.87572733304112,0.0499314162711599,0.654044434924837,"dipole",2,"Dipole"
400,7,0.18,0.311129489211826,1.03950463524207,2.82781586701827,0.0477839538124947,0.612777252202686,"dipole",2,"Dipole"
450,8,0.26,0.287174588749259,1.04697117454955,2.8490088861411,0.0459275611042198,0.903617833000705,"dipole",2,"Dipole"
500,9,0.2,0.267580520586744,1.0378734368496,2.82320689841485,0.0436496148002433,0.883149388372893,"dipole",2,"Dipole"
550,10,0.2,0.251188643150958,1.02933302298247,2.799198211063,0.0455912700911107,0.844647808280298,"dipole",2,"Dipole"
600,11,0.18,0.237227148661716,1.01652275695474,2.76356843799516,0.0433083270576285,0.786269805230811,"dipole",2,"Dipole"
650,12,0.26,0.225160006420102,1.02237691712166,2.77979425819876,0.0422198284412596,0.865944744245871,"dipole",2,"Dipole"
700,13,0.16,0.214602110453007,1.00649636094814,2.73599825221047,0.0399078921292465,0.822691457783953,"dipole",2,"Dipole"
750,14,0.24,0.205268911144867,1.00772797441501,2.73937002043459,0.0400257456777693,0.809363499157839,"dipole",2,"Dipole"
800,15,0.18,0.196945129270852,0.99709293743438,2.71039108810773,0.0383767124454897,0.776196816829759,"dipole",2,"Dipole"
850,16,0.22,0.1894645708138,0.994440433442987,2.70321129135768,0.0373468048910871,0.770390435352559,"dipole",2,"Dipole"
900,17,0.2,0.182696676564573,0.988228746439791,2.68647183287499,0.0377263157132046,0.751120756023571,"dipole",2,"Dipole"
950,18,0.14,0.176537306841469,0.971634239596693,2.64225901719388,0.0407344847379409,0.703850974437803,"dipole",2,"Dipole"
1000,19,0.1,0.170902273217667,0.948733334985526,2.5824365047856,0.0388334164391059,0.664614924949178,"dipole",2,"Dipole"
1050,20,0.12,0.165722700866999,0.929840947086688,2.53410608860643,0.0373150345904213,0.641089635916449,"dipole",2,"Dipole"
1100,21,0.22,0.160941640249306,0.927587764123198,2.52840271172864,0.0371093112066286,0.665019102248012,"dipole",2,"Dipole"
1150,22,0.14,0.156511549654616,0.912875678455664,2.49147692811009,0.0368109792594758,0.670133576729898,"dipole",2,"Dipole"
1200,23,0.2,0.152392396370317,0.907694336979073,2.47860112114647,0.0357843300842657,0.641584325137739,"dipole",2,"Dipole"
100,1,0.6,1,1.00158868669866,2.72260375883075,0.0534591845480176,0.126959770699588,"dipole",3,"Dipole"
150,2,0.34,0.659753955386447,1.07152260596962,2.91982185532752,0.0431779686199341,0.524953289289469,"dipole",3,"Dipole"
200,3,0.1,0.517281857971787,1.0022068370014,2.7242872574425,0.0332490875405449,0.440020072664077,"dipole",3,"Dipole"
250,4,0.24,0.435275281648062,1.00481848869129,2.73141144576203,0.0306532337752187,0.394737977350635,"dipole",3,"Dipole"
300,5,0.22,0.380730787743176,0.999488257662885,2.71689112443463,0.0287625518159213,0.385018357860721,"dipole",3,"Dipole"
350,6,0.26,0.341278751846537,1.00836150521089,2.74110604555849,0.0279305083198162,0.408639667807015,"dipole",3,"Dipole"
400,7,0.2,0.311129489211826,0.997783102577693,2.7122623512275,0.0275366970580291,0.444977065396727,"dipole",3,"Dipole"
450,8,0.3,0.287174588749259,1.01673662543514,2.76415954138443,0.0337878109020945,0.477862969307431,"dipole",3,"Dipole"
500,9,0.14,0.267580520586744,0.99158405649999,2.69550091806159,0.0317907711464688,0.482404246455619,"dipole",3,"Dipole"
550,10,0.24,0.251188643150958,0.993091188358896,2.69956645625242,0.0305485213061549,0.474476377633068,"dipole",3,"Dipole"
600,11,0.3,0.237227148661716,1.00874818017057,2.74216616757623,0.0326991600465923,0.500504001168352,"dipole",3,"Dipole"
650,12,0.18,0.225160006420102,0.996589539823883,2.70902702707181,0.0317933574195919,0.577372011941921,"dipole",3,"Dipole"
700,13,0.32,0.214602110453007,1.01504532132284,2.75948845820959,0.0327723553125412,0.601293635748201,"dipole",3,"Dipole"
750,14,0.16,0.205268911144867,0.999855421898122,2.71788885284044,0.0307959854343486,0.568358291093931,"dipole",3,"Dipole"
800,15,0.12,0.196945129270852,0.977403677161245,2.65754742597492,0.0292420173287675,0.534367496661204,"dipole",3,"Dipole"
850,16,0.22,0.1894645708138,0.974751173169851,2.65050761151573,0.0298865703354121,0.517485822608484,"dipole",3,"Dipole"
900,17,0.22,0.182696676564573,0.972193419697947,2.64373692902959,0.0294023874125861,0.513295226374026,"dipole",3,"Dipole"
950,18,0.26,0.176537306841469,0.976783389675826,2.6558994937134,0.0294727648965197,0.504929925824923,"dipole",3,"Dipole"
1000,19,0.36,0.170902273217667,0.998317076101252,2.71371101425143,0.0349204551780168,0.557659506203732,"dipole",3,"Dipole"
1050,20,0.3,0.165722700866999,1.00925477435847,2.74355568494999,0.0345621865073832,0.548183088644983,"dipole",3,"Dipole"
1100,21,0.28,0.160941640249306,1.01665808980994,2.76394246491092,0.0342712104681899,0.566092386042595,"dipole",3,"Dipole"
1150,22,0.32,0.156511549654616,1.03011808308024,2.80139661271005,0.0346624033076429,0.575108020764555,"dipole",3,"Dipole"
1200,23,0.18,0.152392396370317,1.02188889367624,2.77843798440095,0.0346997045513983,0.553445282293281,"dipole",3,"Dipole"
100,1,0.66,1,1.06158868669866,2.89096017288826,0.0193654491732503,0.186873002063849,"dipole",4,"Dipole"
150,2,0.3,0.659753955386447,1.10513244775416,3.01962438479018,0.0494345852703918,0.670243219884209,"dipole",4,"Dipole"
200,3,0.22,0.517281857971787,1.09789050174256,2.99783542049991,0.0492386194764072,0.750430809870297,"dipole",4,"Dipole"
250,4,0.12,0.435275281648062,1.04826911963468,2.85270914406867,0.0439259667124863,0.626656284481596,"dipole",4,"Dipole"
300,5,0.18,0.380730787743176,1.02770965709655,2.7946577745712,0.0396369307503053,0.72815670917946,"dipole",4,"Dipole"
350,6,0.2,0.341278751846537,1.01610617953376,2.76241743753962,0.0395220949870998,0.676057578701396,"dipole",4,"Dipole"
400,7,0.24,0.311129489211826,1.01797295646904,2.7675790710078,0.0397093777381389,0.635445376068305,"dipole",4,"Dipole"
450,8,0.22,0.287174588749259,1.01395251222655,2.75647451125561,0.0403089299580837,0.584446826223737,"dipole",4,"Dipole"
500,9,0.14,0.267580520586744,0.988799943291392,2.68800677546329,0.0362902113216924,0.549144018731984,"dipole",4,"Dipole"
550,10,0.34,0.251188643150958,1.01542593946539,2.76053896949009,0.0389218430187727,0.747258466501055,"dipole",4,"Dipole"
600,11,0.32,0.237227148661716,1.0358274742503,2.8174366275826,0.0407173943998073,0.778352842022934,"dipole",4,"Dipole"
650,12,0.28,0.225160006420102,1.04618483454563,2.84676947706625,0.0438266531025001,0.763998113846804,"dipole",4,"Dipole"
700,13,0.26,0.214602110453007,1.0517644894174,2.86269786437546,0.0421726868103508,0.740925543449055,"dipole",4,"Dipole"
750,14,0.2,0.205268911144867,1.04478534643848,2.84278824353359,0.0431817047990768,0.69477223574022,"dipole",4,"Dipole"
800,15,0.18,0.196945129270852,1.03415030945785,2.81271528240953,0.0440558345760926,0.692792996059799,"dipole",4,"Dipole"
850,16,0.06,0.1894645708138,1.00118347413625,2.72150074907701,0.0429347335511696,0.637501341223327,"dipole",4,"Dipole"
900,17,0.34,0.182696676564573,1.0205493218521,2.77471855893688,0.0444520443057428,0.669522043421673,"dipole",4,"Dipole"
950,18,0.26,0.176537306841469,1.02513929182997,2.78748370723203,0.0456385212425921,0.658738903062634,"dipole",4,"Dipole"
1000,19,0.26,0.170902273217667,1.02958275093363,2.79989733638909,0.0485584192243376,0.638386150980982,"dipole",4,"Dipole"
1050,20,0.06,0.165722700866999,1.00074700098278,2.7203131462601,0.0475134218333209,0.596509542331098,"dipole",4,"Dipole"
1100,21,0.16,0.160941640249306,0.988837319604327,2.68810724512329,0.0452630240474184,0.5649077269737,"dipole",4,"Dipole"
1150,22,0.3,0.156511549654616,0.999167081881532,2.71601866491882,0.0458718650044033,0.573239245872157,"dipole",4,"Dipole"
1200,23,0.22,0.152392396370317,0.997033588332347,2.71023023360383,0.0450964187864086,0.558253445282904,"dipole",4,"Dipole"
100,1,0.72,1,1.12158868669866,3.06972716617984,0.0252725122123042,0.172752798084355,"ring",1,"Ring"
150,2,0.42,0.659753955386447,1.24430292240054,3.47051473786712,0.0285589153539061,0.20923512200358,"ring",1,"Ring"
200,3,0.32,0.517281857971787,1.28878916218611,3.62839050241222,0.0420333725017285,0.531231324822243,"ring",1,"Ring"
250,4,0.16,0.435275281648062,1.25657879134415,3.51338089329389,0.0404074073548142,0.502516920581788,"ring",1,"Ring"
300,5,0.34,0.380730787743176,1.29693625484493,3.65807208114752,0.0445133539341465,0.528024287900684,"ring",1,"Ring"
350,6,0.24,0.341278751846537,1.29898392735601,3.66557028910882,0.0448128444560169,0.523232270088198,"ring",1,"Ring"
400,7,0.24,0.311129489211826,1.30085070429128,3.6724194821479,0.0435210557416454,0.504711399014725,"ring",1,"Ring"
450,8,0.24,0.287174588749259,1.30257375182378,3.6787526901172,0.0447573535271888,0.52477629153468,"ring",1,"Ring"
500,9,0.3,0.267580520586744,1.3202340661825,3.7442976881655,0.0455626630824725,0.558623854205254,"ring",1,"Ring"
550,10,0.28,0.251188643150958,1.33178874376744,3.78781275789228,0.0477412568000393,0.594264114071251,"ring",1,"Ring"
600,11,0.16,0.237227148661716,1.31423393476648,3.72189867568498,0.0455542984527469,0.654730279329064,"ring",1,"Ring"
650,12,0.14,0.225160006420102,1.29306889416299,3.64395231771663,0.0469785660354456,0.661008281222629,"ring",1,"Ring"
700,13,0.08,0.214602110453007,1.26002016915322,3.52549259284861,0.0432749049277446,0.628654254262472,"ring",1,"Ring"
750,14,0.18,0.205268911144867,1.2489356479514,3.48662998009281,0.0418351580338332,0.618114808111982,"ring",1,"Ring"
800,15,0.2,0.196945129270852,1.24223951355619,3.46336103011268,0.0443834536783742,0.598145913279146,"ring",1,"Ring"
850,16,0.2,0.1894645708138,1.23579771814852,3.44112247195693,0.0471940919008427,0.619307182239045,"ring",1,"Ring"
900,17,0.2,0.182696676564573,1.22958603114533,3.41981354692494,0.0495685514964302,0.669831174957535,"ring",1,"Ring"
950,18,0.22,0.176537306841469,1.22711450884955,3.41137183772967,0.049300103462368,0.759191520886499,"ring",1,"Ring"
1000,19,0.26,0.170902273217667,1.23155796795321,3.4265638565388,0.0499447852207788,0.871124095994962,"ring",1,"Ring"
1050,20,0.12,0.165722700866999,1.21266558005437,3.36243555873007,0.0473966047787868,0.861161578461783,"ring",1,"Ring"
1100,21,0.22,0.160941640249306,1.21041239709088,3.3548679050691,0.0478197639091233,0.8553781946069,"ring",1,"Ring"
1150,22,0.24,0.156511549654616,1.21135146638881,3.35801983822755,0.0471549879127337,0.881086101774611,"ring",1,"Ring"
1200,23,0.14,0.152392396370317,1.19702658113,3.31025948683347,0.04539963530385,0.844702548153555,"ring",1,"Ring"
100,1,0.68,1,1.08158868669866,2.94936144234458,0.0266991335910383,0.922110227924307,"ring",2,"Ring"
150,2,0.16,0.659753955386447,1.03276689400006,2.80882681890989,0.0519753441306591,0.807258821876317,"ring",2,"Ring"
200,3,0.24,0.517281857971787,1.03587058514789,2.81755809242273,0.0445543786782472,0.67204948860513,"ring",2,"Ring"
250,4,0.2,0.435275281648062,1.02107122557186,2.7761670728336,0.0414152896206354,0.602123520823262,"ring",2,"Ring"
300,5,0.3,0.380730787743176,1.04619945756291,2.84681110572987,0.0393460075003542,0.589928944941746,"ring",2,"Ring"
350,6,0.2,0.341278751846537,1.03459598000012,2.81396910613009,0.0359740724043056,0.596564241398048,"ring",2,"Ring"
400,7,0.28,0.311129489211826,1.04890793650387,2.85453208499351,0.0461715163210297,0.720473046926026,"ring",2,"Ring"
450,8,0.22,0.287174588749259,1.04488749226138,2.84307863730905,0.0496260116845624,0.692352811524482,"ring",2,"Ring"
500,9,0.16,0.267580520586744,1.02508653373796,2.78733664878941,0.0509153646709971,0.688932099493752,"ring",2,"Ring"
550,10,0.14,0.251188643150958,1.00147480128177,2.72229371162192,0.0520966134179874,0.632095914065059,"ring",2,"Ring"
600,11,0.16,0.237227148661716,0.983919992280802,2.67492138807546,0.0498385504753094,0.583034423190729,"ring",2,"Ring"
650,12,0.16,0.225160006420102,0.967258151805715,2.63072152272453,0.0475292641022262,0.599103457915747,"ring",2,"Ring"
700,13,0.1,0.214602110453007,0.938501469005012,2.55614807973301,0.0443375117129082,0.560874652493298,"ring",2,"Ring"
750,14,0.2,0.205268911144867,0.931522326026086,2.5383704652259,0.0421246409444448,0.536552151430379,"ring",2,"Ring"
800,15,0.24,0.196945129270852,0.932703996801711,2.54137175634213,0.0430915724794526,0.527289831629631,"ring",2,"Ring"
850,16,0.2,0.1894645708138,0.926262201394042,2.52505337569761,0.0450677016801492,0.519481922733908,"ring",2,"Ring"
900,17,0.18,0.182696676564573,0.916396580859555,2.500264636469,0.0453563441865243,0.503376115760618,"ring",2,"Ring"
950,18,0.18,0.176537306841469,0.906863566290116,2.47654282708898,0.0496407128984969,0.507146140163298,"ring",2,"Ring"
1000,19,0.24,0.170902273217667,0.907888979929422,2.47908361033647,0.0486378572802462,0.492778860835473,"ring",2,"Ring"
1050,20,0.3,0.165722700866999,0.918826678186644,2.50634791136046,0.0538920743660272,0.509691352101618,"ring",2,"Ring"
1100,21,0.22,0.160941640249306,0.916573495223154,2.50070700832581,0.0542070727202866,0.561605550784844,"ring",2,"Ring"
1150,22,0.14,0.156511549654616,0.90186140955562,2.46418570360861,0.0527811737590173,0.53955271166965,"ring",2,"Ring"
1200,23,0.18,0.152392396370317,0.893632220151623,2.44399066110836,0.0510648124177086,0.521579561207808,"ring",2,"Ring"
100,1,0.56,1,0.961588686698657,2.615848938481,0.0409839292982717,0.230570980712323,"ring",3,"Ring"
150,2,0.24,0.659753955386447,0.965547210430976,2.62622436071322,0.0456926330044879,0.292527943568805,"ring",3,"Ring"
200,3,0.3,0.517281857971787,0.999687813057114,2.71743334881414,0.0560986998132682,0.439204235921143,"ring",3,"Ring"
250,4,0.2,0.435275281648062,0.984888453481079,2.6775132004859,0.055463303979399,0.439616693030455,"ring",3,"Ring"
300,5,0.24,0.380730787743176,0.987172838207539,2.68363666225436,0.0609089809430848,0.449644641743975,"ring",3,"Ring"
350,6,0.14,0.341278751846537,0.955092635533964,2.59891132330695,0.0522161085843121,0.411781098748181,"ring",3,"Ring"
400,7,0.3,0.311129489211826,0.975627181821945,2.65283049640094,0.0545426314581776,0.432320934634039,"ring",3,"Ring"
450,8,0.18,0.287174588749259,0.960119754029485,2.61200925332755,0.0485994116309785,0.449738469821691,"ring",3,"Ring"
500,9,0.2,0.267580520586744,0.951022016329535,2.58835364768061,0.0464781079614172,0.479180110673909,"ring",3,"Ring"
550,10,0.16,0.251188643150958,0.932434056736364,2.54068583086771,0.0429291632505774,0.465103093717135,"ring",3,"Ring"
600,11,0.2,0.237227148661716,0.924368333681866,2.52027578412906,0.0417232375044716,0.455282870651945,"ring",3,"Ring"
650,12,0.26,0.225160006420102,0.930222493848789,2.53507315305778,0.0407422158837725,0.4576546154937,"ring",3,"Ring"
700,13,0.1,0.214602110453007,0.901465811048086,2.46321106821684,0.0393168915176137,0.44679076133312,"ring",3,"Ring"
750,14,0.26,0.205268911144867,0.906802802737852,2.47639234812133,0.0379165335604564,0.447119607954602,"ring",3,"Ring"
800,15,0.28,0.196945129270852,0.915862278684311,2.49892909645779,0.0390440241472736,0.46177676924832,"ring",3,"Ring"
850,16,0.3,0.1894645708138,0.928366940358022,2.53037355074943,0.0390331668652096,0.468431713432893,"ring",3,"Ring"
900,17,0.1,0.182696676564573,0.90388558569837,2.46917870116962,0.0364138006332581,0.441126288936125,"ring",3,"Ring"
950,18,0.14,0.176537306841469,0.887291078855271,2.42854200382458,0.0346870748535749,0.430791121425178,"ring",3,"Ring"
1000,19,0.16,0.170902273217667,0.874644310637164,2.39802219127104,0.0330377330574358,0.410995928765238,"ring",3,"Ring"
1050,20,0.32,0.165722700866999,0.888896462911726,2.43244387760292,0.033253762188963,0.412572970935087,"ring",3,"Ring"
1100,21,0.44,0.160941640249306,0.922050440803083,2.51444081985994,0.03770906222617,0.438744057329965,"ring",3,"Ring"
1150,22,0.22,0.156511549654616,0.919859279107918,2.50893730519792,0.0385834331444884,0.486363607328564,"ring",3,"Ring"
1200,23,0.16,0.152392396370317,0.908582241776515,2.48080286029561,0.0377357636399551,0.50036555983298,"ring",3,"Ring"
100,1,0.72,1,1.12158868669866,3.06972716617984,0.0234175886378663,0.220074241861584,"ring",4,"Ring"
150,2,0.4,0.659753955386447,1.23110784329281,3.42502182272629,0.0510944514313868,0.507715663790034,"ring",4,"Ring"
200,3,0.3,0.517281857971787,1.26524844591895,3.54397311239813,0.0566792557626352,0.657707930204372,"ring",4,"Ring"
250,4,0.22,0.435275281648062,1.25915459197587,3.52244232723191,0.0735326081147852,0.710385955616512,"ring",4,"Ring"
300,5,0.16,0.380730787743176,1.23098051368288,3.42458574379707,0.0675014926356594,0.681142192759591,"ring",4,"Ring"
350,6,0.14,0.341278751846537,1.1989003110093,3.31646783350815,0.0631689631440597,0.646288725963646,"ring",4,"Ring"
400,7,0.26,0.311129489211826,1.20698967772881,3.34340476248417,0.0592789141458509,0.650108336390592,"ring",4,"Ring"
450,8,0.1,0.287174588749259,1.16850828283641,3.21718991984818,0.051837333330643,0.616090576898304,"ring",4,"Ring"
500,9,0.12,0.267580520586744,1.13800410348952,3.12053388287739,0.0479141497351112,0.560181702493612,"ring",4,"Ring"
550,10,0.18,0.251188643150958,1.12443991675937,3.07849215411486,0.0475184526706161,0.537339901362637,"ring",4,"Ring"
600,11,0.16,0.237227148661716,1.1068851077584,3.02492140025484,0.0429399294871132,0.512788626416201,"ring",4,"Ring"
650,12,0.18,0.225160006420102,1.09472646741172,2.98836515633237,0.0412522718062233,0.511903308288649,"ring",4,"Ring"
700,13,0.34,0.214602110453007,1.11747429111974,3.05712304125722,0.0415024986630552,0.517138765310567,"ring",4,"Ring"
750,14,0.16,0.205268911144867,1.10228439169502,3.01103656037237,0.042979931287268,0.508353865603351,"ring",4,"Ring"
800,15,0.22,0.196945129270852,1.09952715988522,3.00274586951831,0.0444144691443032,0.558943136864097,"ring",4,"Ring"
850,16,0.22,0.1894645708138,1.09687465589383,2.99479162810651,0.0426627340577048,0.608078399940903,"ring",4,"Ring"
900,17,0.34,0.182696676564573,1.11624050360967,3.05335352690024,0.0444960226851231,0.653941801322468,"ring",4,"Ring"
950,18,0.34,0.176537306841469,1.13495345813487,3.11102874645527,0.045981591071721,0.693434655707786,"ring",4,"Ring"
1000,19,0.14,0.170902273217667,1.11888864445241,3.06144995258846,0.0480939066972877,0.753064091238209,"ring",4,"Ring"
1050,20,0.2,0.165722700866999,1.11325407262293,3.04424849984862,0.0485134023644444,0.728831096380828,"ring",4,"Ring"
1100,21,0.3,0.160941640249306,1.12387622087939,3.07675730977926,0.0487304731942185,0.728661112258741,"ring",4,"Ring"
1150,22,0.22,0.156511549654616,1.12168505918422,3.07002301767259,0.0496923493826499,0.71334106790282,"ring",4,"Ring"
1200,23,0.18,0.152392396370317,1.11345586978022,3.04486288253024,0.0490898565843655,0.698812692816231,"ring",4,"Ring"
100,1,0.72,1,1.12158868669866,3.06972716617984,0.0288872363154719,0.237601462884206,"edge",1,"Moving edge"
150,2,0.42,0.659753955386447,1.24430292240054,3.47051473786712,0.0315090194126413,0.299377561433362,"edge",1,"Moving edge"
200,3,0.4,0.517281857971787,1.33017171082385,3.78169268938836,0.0391464621192025,0.419594273847904,"edge",1,"Moving edge"
250,4,0.38,0.435275281648062,1.39372190194447,4.02982077370857,0.045999674532162,0.473573054245293,"edge",1,"Moving edge"
300,5,0.14,0.380730787743176,1.35793320789661,3.88814899606309,0.0444809075511512,0.740617217274039,"edge",1,"Moving edge"
